queue,blocking,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,profile_present,profile_name,profile_dob,profile_nationality,profile_position,profile_contract_until,profile_joined,profile_source_url,profile_source_sha256,current_employer_tm_id,current_employer,current_first_team_significance,current_significance_source_url,current_significance_source_sha256,current_significance_source_status,current_roster_position,current_roster_joined,current_roster_contract_until,current_roster_shirt_number,queue_source_url,queue_source_sha256,prior_audit_sources,prior_attempt_count,prior_identity_status,prior_identity_method,prior_native_fm_id,prior_native_fifa_id,prior_native_name,prior_native_dob,prior_native_club_id,prior_exact_candidates,prior_duplicate_leads,prior_fuzzy_candidates,prior_review_reason,prerequisite_category,missing_prerequisites,creation_action,escalation,snapshot_date
PLAYER_CREATION,YES,ESP1,Celta Vigo,940,Javi Rodríguez,1076815,2003-06-27,,,,2949159,MISSING_FROM_FM,YES,Javier Rodríguez Galiano,2003-06-27,Spanien,Abwehr - Innenverteidiger,2028-06-30,2024-07-01,https://www.transfermarkt.de/javi-rodriguez/profil/spieler/1076815,a3837987724c154dc4d30cf780aeb32c0a4fd259bfbd5399b03615e63cf948bd,940,Celta Vigo,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/celta-vigo/kader/verein/940/saison_id/2026/plus/1,24c5622bc31c4ccddb0a3e4cccec59cb68030ee83522bc8b21c9a65048abb3a6,CONFIRMED,Innenverteidiger,2024-07-01,2028-06-30,20,https://www.transfermarkt.de/celta-vigo/kader/verein/940/saison_id/2026/plus/1,24c5622bc31c4ccddb0a3e4cccec59cb68030ee83522bc8b21c9a65048abb3a6,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""283252"",""fifa_id"":""279027"",""name"":""Javier Rodríguez"",""dob"":""2003-06-27"",""club_id"":""2949159""}]","[{""score"":0.8108,""fm_id"":""283252"",""fifa_id"":""279027"",""name"":""Javier Rodríguez"",""dob"":""2003-06-27"",""club_id"":""2949159""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,Deportivo A Coruña,897,Álvaro Ferllo,453704,1998-04-13,,,,2949127,MISSING_FROM_FM,YES,Álvaro Fernández Llorente,1998-04-13,Spanien,Torwart,2027-06-30,2026-01-01,https://www.transfermarkt.de/alvaro-ferllo/profil/spieler/453704,0005d0dc39f85f3cebec0b2eba809e611a426f9d841638ec859e700b92553551,897,Deportivo A Coruña,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/deportivo-a-coruna/kader/verein/897/saison_id/2026/plus/1,7550b0f31442bf21d6149b2642a4ee1c6a58307c97068ea0c26d45e205ddb6c5,CONFIRMED,Torwart,2026-01-01,2027-06-30,25,https://www.transfermarkt.de/deportivo-a-coruna/kader/verein/897/saison_id/2026/plus/1,7550b0f31442bf21d6149b2642a4ee1c6a58307c97068ea0c26d45e205ddb6c5,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""281323"",""fifa_id"":""236515"",""name"":""Álvaro Fernández"",""dob"":""1998-04-13"",""club_id"":""2949138""}]","[{""score"":0.7895,""fm_id"":""281323"",""fifa_id"":""236515"",""name"":""Álvaro Fernández"",""dob"":""1998-04-13"",""club_id"":""2949138""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,Deportivo Alavés,1108,Carlos Protesoni,431190,1998-03-30,,,,2949141,MISSING_FROM_FM,YES,Carlos Nahuel Benavidez Protesoni,1998-03-30,Uruguay Italien,Mittelfeld - Defensives Mittelfeld,2028-06-30,2022-07-01,https://www.transfermarkt.de/carlos-protesoni/profil/spieler/431190,d98568c83361f080db62a6b4ec2a92433ef82d09a6dd6eb31b90654d3b229434,1108,Deportivo Alavés,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,CONFIRMED,Defensives Mittelfeld,2022-07-01,2028-06-30,23,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""283828"",""fifa_id"":""244948"",""name"":""Carlos Benavídez"",""dob"":""1998-03-30"",""club_id"":""2949141""}]","[{""score"":0.6667,""fm_id"":""283828"",""fifa_id"":""244948"",""name"":""Carlos Benavídez"",""dob"":""1998-03-30"",""club_id"":""2949141""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,Espanyol Barcelona,714,Rafel Bauzà,1178721,2005-01-30,,,,2949125,MISSING_FROM_FM,YES,Rafel Bauzà Sureda,2005-01-30,Spanien,Mittelfeld - Zentrales Mittelfeld,2028-06-30,2025-07-01,https://www.transfermarkt.de/rafel-bauza/profil/spieler/1178721,a37c9f73d12d58edb849b075c7e38484a6db621e0f8b7c5c0dcd3635340fe401,714,Espanyol Barcelona,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/espanyol-barcelona/kader/verein/714/saison_id/2026/plus/1,f5fd71d6b5ea7b87f29f37eb3da79bb27abc3bb54aefcdd2f5ded14c3919697d,CONFIRMED,Zentrales Mittelfeld,2025-07-01,2028-06-30,26,https://www.transfermarkt.de/espanyol-barcelona/kader/verein/714/saison_id/2026/plus/1,f5fd71d6b5ea7b87f29f37eb3da79bb27abc3bb54aefcdd2f5ded14c3919697d,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],"[{""score"":0.7407,""fm_id"":""284428"",""fifa_id"":""71972"",""name"":""Rafael Bauzà"",""dob"":""2005-01-30"",""club_id"":""2949636""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,FC Getafe,3709,Abdel Abqar,559979,1999-03-10,,,,2949126,MISSING_FROM_FM,NO,,,,,,,,,3709,FC Getafe,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-getafe/kader/verein/3709/saison_id/2026/plus/1,733081d02db38585b58208fae5214e80f1ffeb79b42abc55fef628b12ddbbcfa,CONFIRMED,Innenverteidiger,2025-07-29,2028-06-30,5,https://www.transfermarkt.de/fc-getafe/kader/verein/3709/saison_id/2026/plus/1,733081d02db38585b58208fae5214e80f1ffeb79b42abc55fef628b12ddbbcfa,identity-confirmed,2,CONFIRMED,EXISTING_OVERRIDE_FIFA_DOB,282853,245628,Abdelkabir Abqar,1999-03-10,2949126,[],[],[],,EXISTING_NATIVE_IDENTITY_CONFIRMED,NONE_CREATION_NOT_REQUIRED,DO_NOT_CREATE_USE_NATIVE_BRIDGE,,2026-09-12
PLAYER_CREATION,YES,ESP1,FC Málaga,1084,Rafa Rodríguez,1057394,2003-07-10,,,,2949129,MISSING_FROM_FM,YES,Rafael Rodríguez Ruiz,2003-07-10,Spanien,Mittelfeld - Offensives Mittelfeld,2028-06-30,2025-07-01,https://www.transfermarkt.de/rafa-rodriguez/profil/spieler/1057394,748423d042e5cadb46212b7c80b3950e50cca20bda2964d1fbcd9019a68dd27a,1084,FC Málaga,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-malaga/kader/verein/1084/saison_id/2026/plus/1,010cc01e9ffddb589e8d4eee92742f40620b134f4175b7670f0053ce4e9c9309,CONFIRMED,Offensives Mittelfeld,2025-07-01,2028-06-30,14,https://www.transfermarkt.de/fc-malaga/kader/verein/1084/saison_id/2026/plus/1,010cc01e9ffddb589e8d4eee92742f40620b134f4175b7670f0053ce4e9c9309,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""289780"",""fifa_id"":""78193"",""name"":""Rafael Rodríguez"",""dob"":""2003-07-10"",""club_id"":""2949129""}]","[{""score"":0.8824,""fm_id"":""289780"",""fifa_id"":""78193"",""name"":""Rafael Rodríguez"",""dob"":""2003-07-10"",""club_id"":""2949129""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,FC Sevilla,368,Alfon González,357628,1999-05-04,,,,2949138,MISSING_FROM_FM,YES,Alfonso González Martínez,1999-05-04,Spanien,Sturm - Linksaußen,2028-06-30,2025-07-01,https://www.transfermarkt.de/alfon-gonzalez/profil/spieler/357628,958049c6ceb92413578fcd755664c9b3c7fad0fb68f46c2f023b3658e964d3bd,368,FC Sevilla,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,CONFIRMED,Linksaußen,2025-07-01,2028-06-30,7,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""281324"",""fifa_id"":""243034"",""name"":""Alfonso González"",""dob"":""1999-05-04"",""club_id"":""2949138""}]","[{""score"":0.7895,""fm_id"":""281324"",""fifa_id"":""243034"",""name"":""Alfonso González"",""dob"":""1999-05-04"",""club_id"":""2949138""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,FC Sevilla,368,Fran González,1055220,2005-06-24,,,,2949138,MISSING_FROM_FM,YES,Francisco Javier González Pérez,2005-06-24,Spanien,Torwart,2031-06-30,2026-08-02,https://www.transfermarkt.de/fran-gonzalez/profil/spieler/1055220,e244dd6c391d697c27db0e2a558125bc4aa7f82d6026fe2b632744860cc4552f,368,FC Sevilla,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,CONFIRMED,Torwart,2026-08-02,2031-06-30,13,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""281753"",""fifa_id"":""278394"",""name"":""Francisco González"",""dob"":""2005-06-24"",""club_id"":""2949138""}]","[{""score"":0.7556,""fm_id"":""281753"",""fifa_id"":""278394"",""name"":""Francisco González"",""dob"":""2005-06-24"",""club_id"":""2949138""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,Real Betis Sevilla,150,Fran García,341264,1999-08-14,,,,2949133,MISSING_FROM_FM,YES,Francisco José García Torres,1999-08-14,Spanien,Abwehr - Linker Verteidiger,2030-06-30,2026-07-08,https://www.transfermarkt.de/fran-garcia/profil/spieler/341264,729ecb7ecc648e77f08151fb321dc499eed8dac9f4b617f8a99ca0151c20fea3,150,Real Betis Sevilla,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1,2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c,CONFIRMED,Linker Verteidiger,2026-07-08,2030-06-30,11,https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1,2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""281737"",""fifa_id"":""246606"",""name"":""Francisco García"",""dob"":""1999-08-14"",""club_id"":""2949133""}]","[{""score"":0.75,""fm_id"":""281737"",""fifa_id"":""246606"",""name"":""Francisco García"",""dob"":""1999-08-14"",""club_id"":""2949133""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,UD Levante,3368,Adrián Dela,341263,1999-02-26,,,,2949128,MISSING_FROM_FM,YES,Adrián de la Fuente Barquilla,1999-02-26,Spanien,Abwehr - Innenverteidiger,2027-06-30,2023-07-01,https://www.transfermarkt.de/adrian-dela/profil/spieler/341263,5f92c5d4f201739d35e3048b8252fdd53273d0de0cd6ee5b01ea137a38b323a7,3368,UD Levante,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,CONFIRMED,Innenverteidiger,2023-07-01,2027-06-30,4,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""281182"",""fifa_id"":""245290"",""name"":""Adrián de la Fuente"",""dob"":""1999-02-26"",""club_id"":""2949128""}]","[{""score"":0.7805,""fm_id"":""281182"",""fifa_id"":""245290"",""name"":""Adrián de la Fuente"",""dob"":""1999-02-26"",""club_id"":""2949128""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,FRA1,AS Monaco,162,Aleksandr Golovin,263918,1996-05-30,,,,1179655,MISSING_FROM_FM,NO,,,,,,,,,162,AS Monaco,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/as-monaco/kader/verein/162/saison_id/2026/plus/1,817e580f3e85d6c1f9a5e667dc7e20a43281747a6e7686ccc15a288667f05712,CONFIRMED,Offensives Mittelfeld,2018-07-27,2029-06-30,10,https://www.transfermarkt.de/as-monaco/kader/verein/162/saison_id/2026/plus/1,817e580f3e85d6c1f9a5e667dc7e20a43281747a6e7686ccc15a288667f05712,identity-confirmed,2,CONFIRMED,EXISTING_OVERRIDE_FIFA_DOB,284473,225663,Alexandr Golovin,1996-05-30,1179655,[],[],[],,EXISTING_NATIVE_IDENTITY_CONFIRMED,NONE_CREATION_NOT_REQUIRED,DO_NOT_CREATE_USE_NATIVE_BRIDGE,,2026-09-12
PLAYER_CREATION,YES,FRA1,FC Lorient,1158,Nosa Edward Obaretin,704456,2003-01-26,,,,1179673,MISSING_FROM_FM,YES,Nosa Edward Obaretin,2003-01-26,Italien Nigeria,Abwehr - Innenverteidiger,2027-06-30,2026-08-25,https://www.transfermarkt.de/nosa-edward-obaretin/profil/spieler/704456,1dd679bf34aa81bee3f54c59e5c36fbc05f4896e849abe58759d9feb343df342,1158,FC Lorient,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-lorient/kader/verein/1158/saison_id/2026/plus/1,8985aded9368fca7ce5d7744ed4210e43a27554002fd29e32ed7f2454f7c3087,CONFIRMED,Innenverteidiger,2026-08-25,2027-06-30,55,https://www.transfermarkt.de/fc-lorient/kader/verein/1158/saison_id/2026/plus/1,8985aded9368fca7ce5d7744ed4210e43a27554002fd29e32ed7f2454f7c3087,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],"[{""score"":0.8,""fm_id"":""290775"",""fifa_id"":""73296"",""name"":""Nosa Obaretin"",""dob"":""2003-01-26"",""club_id"":""1769495""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,FRA1,FC Stade Rennes,273,Mousa Al-Tamari,551505,1997-06-10,,,,1179656,MISSING_FROM_FM,YES,"Mousa Mohammad Mousa Sulaiman Al-Tamari, موسى محمد موسى سليمان التعمري",1997-06-10,Jordanien,Sturm - Rechtsaußen,2028-06-30,2025-02-03,https://www.transfermarkt.de/mousa-al-tamari/profil/spieler/551505,4ab469dfa7e9ab35a217c6fcb57c45751d382443f1add855c2c43662a401197a,273,FC Stade Rennes,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-stade-rennes/kader/verein/273/saison_id/2026/plus/1,00eacc4de7646d87b15affe96598d94d3f9f10626f41f9831e67065e98b85395,CONFIRMED,Rechtsaußen,2025-02-03,2028-06-30,11,https://www.transfermarkt.de/fc-stade-rennes/kader/verein/273/saison_id/2026/plus/1,00eacc4de7646d87b15affe96598d94d3f9f10626f41f9831e67065e98b85395,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""292155"",""fifa_id"":""259191"",""name"":""Mousa Tamari"",""dob"":""1997-06-10"",""club_id"":""1179656""}]",[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,FRA1,FC Toulouse,415,Cristian Cásseres Jr.,467632,2000-01-20,,,,1179657,MISSING_FROM_FM,YES,Cristian Sleiker Cásseres Yépes,2000-01-20,Venezuela,Mittelfeld - Zentrales Mittelfeld,2028-06-30,2023-07-07,https://www.transfermarkt.de/cristian-casseres-jr-/profil/spieler/467632,9711887d5dfb4b2ceba3234519a7af878ce5e4f416eddcc748a16f773094d1e9,415,FC Toulouse,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-toulouse/kader/verein/415/saison_id/2026/plus/1,d434d63fc06ac1f14a7f835fa1f97d5282df684c350fe0b4b6cc6270c93f45a3,CONFIRMED,Zentrales Mittelfeld,2023-07-07,2028-06-30,23,https://www.transfermarkt.de/fc-toulouse/kader/verein/415/saison_id/2026/plus/1,d434d63fc06ac1f14a7f835fa1f97d5282df684c350fe0b4b6cc6270c93f45a3,identity-confirmed,2,CONFIRMED,CONTROLLED_NAME_VARIANT,291078,242534,Cristian Cásseres,2000-01-20,1179657,[],[],[],,EXISTING_NATIVE_IDENTITY_CONFIRMED,NONE_CREATION_NOT_REQUIRED,DO_NOT_CREATE_USE_NATIVE_BRIDGE,,2026-09-12
PLAYER_CREATION,YES,FRA1,Le Havre AC,738,Mbwana Samatta,182201,1992-12-23,,,,1179681,MISSING_FROM_FM,YES,Mbwana Ally Samatta,1992-12-23,Tansania,Sturm - Mittelstürmer,2027-06-30,2025-08-05,https://www.transfermarkt.de/mbwana-samatta/profil/spieler/182201,6b296f0eaea0d20ee4cbfc962a382c3910e5432f2d8b8499590cf964d6f83de0,738,Le Havre AC,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/le-havre-ac/kader/verein/738/saison_id/2026/plus/1,c689367405332b2d53df382c7e86172b8f1c4f1721cf694d45fd4f70cea2659b,CONFIRMED,Mittelstürmer,2025-08-05,2027-06-30,25,https://www.transfermarkt.de/le-havre-ac/kader/verein/738/saison_id/2026/plus/1,c689367405332b2d53df382c7e86172b8f1c4f1721cf694d45fd4f70cea2659b,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""290015"",""fifa_id"":""218066"",""name"":""Ally Samatta"",""dob"":""1992-12-23"",""club_id"":""1179681""}]","[{""score"":0.7857,""fm_id"":""290015"",""fifa_id"":""218066"",""name"":""Ally Samatta"",""dob"":""1992-12-23"",""club_id"":""1179681""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,FRA1,Paris Saint-Germain,583,Fabián Ruiz,350219,1996-04-03,,,,1179663,MISSING_FROM_FM,YES,Fabián Ruiz Peña,1996-04-03,Spanien,Mittelfeld - Zentrales Mittelfeld,2028-06-30,2022-08-30,https://www.transfermarkt.de/fabian-ruiz/profil/spieler/350219,bc633e4f4c5676cf3b20c6867a6802ab8fb542c7816a064a3e89e2670016dc7d,583,Paris Saint-Germain,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/paris-saint-germain/kader/verein/583/saison_id/2026/plus/1,2452d2a339d5db63bfbc01cd73c713435dedf75dc1ae9d023fcd82491e789d9d,CONFIRMED,Zentrales Mittelfeld,2022-08-30,2028-06-30,8,https://www.transfermarkt.de/paris-saint-germain/kader/verein/583/saison_id/2026/plus/1,2452d2a339d5db63bfbc01cd73c713435dedf75dc1ae9d023fcd82491e789d9d,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],"[{""score"":0.6,""fm_id"":""283449"",""fifa_id"":""226271"",""name"":""Fabián"",""dob"":""1996-04-03"",""club_id"":""1179663""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,FRA1,Paris Saint-Germain,583,Ilya Zabarnyi,659089,2002-09-01,,,,1179663,MISSING_FROM_FM,NO,,,,,,,,,583,Paris Saint-Germain,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/paris-saint-germain/kader/verein/583/saison_id/2026/plus/1,2452d2a339d5db63bfbc01cd73c713435dedf75dc1ae9d023fcd82491e789d9d,CONFIRMED,Innenverteidiger,2025-08-12,2030-06-30,6,https://www.transfermarkt.de/paris-saint-germain/kader/verein/583/saison_id/2026/plus/1,2452d2a339d5db63bfbc01cd73c713435dedf75dc1ae9d023fcd82491e789d9d,identity-confirmed,2,CONFIRMED,EXISTING_OVERRIDE_FIFA_DOB,283458,258781,Illia Zabarnyi,2002-09-01,1179663,[],[],[],,EXISTING_NATIVE_IDENTITY_CONFIRMED,NONE_CREATION_NOT_REQUIRED,DO_NOT_CREATE_USE_NATIVE_BRIDGE,,2026-09-12
PLAYER_CREATION,YES,GER1,Eintracht Frankfurt,24,Ayoube Amaimouni-Echghouyab,799993,2004-11-30,,,,1376279,MISSING_FROM_FM,YES,أيوب أمايموني إشغوياب,2004-11-30,Marokko Spanien,Sturm - Rechtsaußen,2031-06-30,2026-01-02,https://www.transfermarkt.de/ayoube-amaimouni-echghouyab/profil/spieler/799993,0563f3c8f4ea27b46e47e7463de61005c47365dcef0ff854ccd0ae1e916b978f,24,Eintracht Frankfurt,EXPLICIT_FIRST_TEAM,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,CONFIRMED,,2026-01-02,2031-06-30,29,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,create-ready-review,2,,,,,,,,"[{""fm_id"":""280199"",""fifa_id"":""0"",""name"":""Ayoube Amaimouni-Echgh."",""dob"":""2004-11-30"",""club_id"":""1376279""}]",[],[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_EXACT_NATIVE_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
