league,club,club_tm_id,player_tm_id,player,dob,fm_id,fifa_id,native_club_id,target_club_id,current_club_tm_id,current_club_name,current_profile_source,current_profile_sha256,transfer_event_id,event_date,transfer_type,old_club_tm_id,old_club_name,old_native_club_id,new_club_tm_id,new_club_name,new_native_club_id,transaction_owner_external_club_id,transaction_owner_native_club_id,loan_end,joined,contract_until,status,timeline_basis,attempts,escalation,event_source,event_source_sha256,roster_source,roster_source_sha256,history_event_ids,provenance
GER3,Fortuna Düsseldorf 1895,38,1045762,Jordi Paulina,2004-09-23,277417,0,1376262,1376429,38,Fortuna Düsseldorf,https://www.transfermarkt.de/jordi-paulina/profil/spieler/1045762,f7b1175d3021c1cbe4d175383a6d98ad49320780677e1ebb0612bb1ed39c5531,,,,,,,,,,,,,2026-01-03,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,,"Queue https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1 sha256=05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976; transfer event none from  sha256=; profile https://www.transfermarkt.de/jordi-paulina/profil/spieler/1045762 sha256=f7b1175d3021c1cbe4d175383a6d98ad49320780677e1ebb0612bb1ed39c5531; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,Fortuna Düsseldorf 1895,38,438315,Andreas Müller,2000-07-20,276193,257283,1376283,1376429,38,Fortuna Düsseldorf,https://www.transfermarkt.de/andreas-muller/profil/spieler/438315,6829f65d5d2ac875119443cbd15322bff2584ac011e56ca011fca48ce123ed22,6494818,,LOAN,48,Karlsruher SC,1376283,38,Fortuna Düsseldorf,1376429,48,1376283,,2026-08-11,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,6494818,"Queue https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1 sha256=05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976; transfer event 6494818 from https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026 sha256=8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a; profile https://www.transfermarkt.de/andreas-muller/profil/spieler/438315 sha256=6829f65d5d2ac875119443cbd15322bff2584ac011e56ca011fca48ce123ed22; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,Fortuna Düsseldorf 1895,38,910590,Lukas Bornschein,2005-06-03,275665,0,1376267,1376429,38,Fortuna Düsseldorf,https://www.transfermarkt.de/lukas-bornschein/profil/spieler/910590,84a5eb9c5e30e045f89fb44ffc1df2c6fb94ec60854e48df592e120bc2767daf,6550556,,LOAN,81,VfL Osnabrück,1376420,38,Fortuna Düsseldorf,1376429,81,1376420,,2026-08-31,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,6322339;6550556,"Queue https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1 sha256=05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976; transfer event 6550556 from https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026 sha256=8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a; profile https://www.transfermarkt.de/lukas-bornschein/profil/spieler/910590 sha256=84a5eb9c5e30e045f89fb44ffc1df2c6fb94ec60854e48df592e120bc2767daf; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,TSV Havelse 1912,476,1292676,Alexander Guiddir,2006-12-12,101936,0,1376888,1376539,476,TSV Havelse,https://www.transfermarkt.de/alexander-guiddir/profil/spieler/1292676,584bc72f6d2b36731dc2e37201e8210f64bec3af5e21c9054d31ed6673de7d91,6404987,,LOAN,34,FC Schalke 04 II,,476,TSV Havelse,1376539,34,,,2026-07-06,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,6404987,"Queue https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1 sha256=b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59; transfer event 6404987 from https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026 sha256=0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d; profile https://www.transfermarkt.de/alexander-guiddir/profil/spieler/1292676 sha256=584bc72f6d2b36731dc2e37201e8210f64bec3af5e21c9054d31ed6673de7d91; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,TSV Havelse 1912,476,452563,Eric Voufack,2001-09-25,16802,251323,856113,1376539,476,TSV Havelse,https://www.transfermarkt.de/eric-voufack/profil/spieler/452563,9ef8144c9dd864f1b2d148a2c0f31754b8fd6a8fe7e9fac8bb558b1424158ff7,6399517,,LOAN,12275,Kolding IF,,476,TSV Havelse,1376539,12275,,2028-06-30,2026-07-03,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,6399517,"Queue https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1 sha256=b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59; transfer event 6399517 from https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026 sha256=0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d; profile https://www.transfermarkt.de/eric-voufack/profil/spieler/452563 sha256=9ef8144c9dd864f1b2d148a2c0f31754b8fd6a8fe7e9fac8bb558b1424158ff7; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,TSV Alemannia Aachen,8,1058515,Kacper Koscierski,2007-06-23,275305,78776,1376273,1376276,8,Alemannia Aachen,https://www.transfermarkt.de/kacper-koscierski/profil/spieler/1058515,bf4a4e714f899381a82fe9cd737ac885928a54a8133036b5718793a1c8edaf3f,6498592,,LOAN,80,VfL Bochum,1376273,8,Alemannia Aachen,1376276,80,1376273,,2026-08-12,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,6498592,"Queue https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1 sha256=d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b; transfer event 6498592 from https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026 sha256=8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a; profile https://www.transfermarkt.de/kacper-koscierski/profil/spieler/1058515 sha256=bf4a4e714f899381a82fe9cd737ac885928a54a8133036b5718793a1c8edaf3f; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,TSV Alemannia Aachen,8,609648,Petros Bagkalianis,2001-02-06,105233,270009,1454082,1376276,8,Alemannia Aachen,https://www.transfermarkt.de/petros-bagkalianis/profil/spieler/609648,9c69ffd62c2bf4b1da18b8660e56431ee9355e3222399999991e496a88e57f35,,,,,,,,,,,,,2026-01-08,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,,"Queue https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1 sha256=d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b; transfer event none from  sha256=; profile https://www.transfermarkt.de/petros-bagkalianis/profil/spieler/609648 sha256=9c69ffd62c2bf4b1da18b8660e56431ee9355e3222399999991e496a88e57f35; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,SV Waldhof Mannheim 07,85,316760,Vincent Thill,2000-02-04,203211,234317,331829,1376301,85,SV Waldhof Mannheim,https://www.transfermarkt.de/vincent-thill/profil/spieler/316760,43dce4c1a7f19d1a60bafe4dee295587a2785dffe694ed20a385da2224e83dbd,,,,,,,,,,,,,2026-01-15,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,,"Queue https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1 sha256=34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39; transfer event none from  sha256=; profile https://www.transfermarkt.de/vincent-thill/profil/spieler/316760 sha256=43dce4c1a7f19d1a60bafe4dee295587a2785dffe694ed20a385da2224e83dbd; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,SV Waldhof Mannheim 07,85,894687,Lovis Bierschenk,2005-05-22,280344,0,1376259,1376301,85,SV Waldhof Mannheim,https://www.transfermarkt.de/lovis-bierschenk/profil/spieler/894687,4fef9354dc30a9acced5602eea7f906afc936ccd3afb14889f6c6f00b22d415e,,,,,,,,,,,,,2026-01-21,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,,"Queue https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1 sha256=34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39; transfer event none from  sha256=; profile https://www.transfermarkt.de/lovis-bierschenk/profil/spieler/894687 sha256=4fef9354dc30a9acced5602eea7f906afc936ccd3afb14889f6c6f00b22d415e; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,SC Preußen Münster,91,1074523,Wesley Adeh,2007-01-08,280811,75461,1376271,1376419,91,Preußen Münster,https://www.transfermarkt.de/wesley-adeh/profil/spieler/1074523,2c47654ca03d631e9473ff18b3d7a36a9944f59554fa6cc8abeb41ec81e1c333,6389732,,LOAN,86,SV Werder Bremen,1376271,91,Preußen Münster,1376419,86,1376271,,2026-07-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,6389732,"Queue https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1 sha256=358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae; transfer event 6389732 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/wesley-adeh/profil/spieler/1074523 sha256=2c47654ca03d631e9473ff18b3d7a36a9944f59554fa6cc8abeb41ec81e1c333; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,SC Fortuna Köln,92,795387,Romeo Aigbekaen,2004-06-22,277288,76058,1376425,1376444,92,SC Fortuna Köln,https://www.transfermarkt.de/romeo-aigbekaen/profil/spieler/795387,cbcd0af80d3c50237a7b4c329db183867d01022c7f106ad02699cbb67edb8c37,6362910,,LOAN,225,FC St. Pauli II,,92,SC Fortuna Köln,1376444,225,,2028-06-30,2026-07-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,6362910,"Queue https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1 sha256=c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0; transfer event 6362910 from https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026 sha256=0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d; profile https://www.transfermarkt.de/romeo-aigbekaen/profil/spieler/795387 sha256=cbcd0af80d3c50237a7b4c329db183867d01022c7f106ad02699cbb67edb8c37; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER3,SC Fortuna Köln,92,917792,Neo Telle,2005-04-24,277531,76536,1376275,1376444,92,SC Fortuna Köln,https://www.transfermarkt.de/neo-telle/profil/spieler/917792,646a9cfe830deefd194a1ff029b39eb7a4a4f23530641f4829758a5023023eb6,,,,,,,,,,,,,2026-01-06,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,,"Queue https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1 sha256=c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0; transfer event none from  sha256=; profile https://www.transfermarkt.de/neo-telle/profil/spieler/917792 sha256=646a9cfe830deefd194a1ff029b39eb7a4a4f23530641f4829758a5023023eb6; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,SC Verl,93,1025912,Raphael Araoye,2004-11-21,24144,277746,917555,1376406,93,SC Verl,https://www.transfermarkt.de/raphael-araoye/profil/spieler/1025912,1ab79c381c60b990cbd706d481c7499151cb1da6f4abb8ccae4f947ecd761a6b,,,,,,,,,,,,,2026-01-06,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a,,"Queue https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1 sha256=bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a; transfer event none from  sha256=; profile https://www.transfermarkt.de/raphael-araoye/profil/spieler/1025912 sha256=1ab79c381c60b990cbd706d481c7499151cb1da6f4abb8ccae4f947ecd761a6b; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,TSG 1899 Hoffenheim,983,1291755,Oskar Hencke,2007-10-02,266703,0,1376438,1376433,983,TSG 1899 Hoffenheim II,https://www.transfermarkt.de/oskar-hencke/profil/spieler/1291755,4eac78fc243137bdb291f5ba7ac1ea0f060d4c023927b09c6f11ac199aa91540,,,,,,,,,,,,,2026-02-02,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,,"Queue https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1 sha256=ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d; transfer event none from  sha256=; profile https://www.transfermarkt.de/oskar-hencke/profil/spieler/1291755 sha256=4eac78fc243137bdb291f5ba7ac1ea0f060d4c023927b09c6f11ac199aa91540; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,US Lecce,1005,644613,Sadik Fofana,2003-05-16,273729,263949,262147,1769483,1005,US Lecce,https://www.transfermarkt.de/sadik-fofana/profil/spieler/644613,a1328b70dc8ea02fdb34cecf2d0a1c942059bd06f913f6c3fd6fae82cbbed823,,,,,,,,,,,,,2026-01-15,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,,"Queue https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1 sha256=f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc; transfer event none from  sha256=; profile https://www.transfermarkt.de/sadik-fofana/profil/spieler/644613 sha256=a1328b70dc8ea02fdb34cecf2d0a1c942059bd06f913f6c3fd6fae82cbbed823; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,FC Bologna,1025,654991,Samuel Mbangula,2004-01-16,280792,74566,1376271,1769478,1025,FC Bologna,https://www.transfermarkt.de/samuel-mbangula/profil/spieler/654991,6d47c9723c889b100755beb4a9183dc16a3a515a565e15f291b3190db4a09255,6556961,,LOAN,86,SV Werder Bremen,1376271,1025,FC Bologna,1769478,86,1376271,2030-06-30,2026-09-01,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/fc-bologna/kader/verein/1025/saison_id/2026/plus/1,0110cf99718c64dae936d9a4905057d288279fe8328651a47c3a519a8bb10c74,6556961,"Queue https://www.transfermarkt.de/fc-bologna/kader/verein/1025/saison_id/2026/plus/1 sha256=0110cf99718c64dae936d9a4905057d288279fe8328651a47c3a519a8bb10c74; transfer event 6556961 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/samuel-mbangula/profil/spieler/654991 sha256=6d47c9723c889b100755beb4a9183dc16a3a515a565e15f291b3190db4a09255; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
ITA1,Como 1907,1047,1231993,Adrian Lahdo,2007-12-26,187814,75126,3014661,1769516,1047,Como 1907,https://www.transfermarkt.de/adrian-lahdo/profil/spieler/1231993,0fdeca68f6b0ffefb38e184f538785158e795113688a79329b12d2880d0da19d,,,,,,,,,,,,,2026-02-02,2031-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/como-1907/kader/verein/1047/saison_id/2026/plus/1,1f259087599c65750b2257df008378cf4b410dc38125151fd739b58162c63ff3,,"Queue https://www.transfermarkt.de/como-1907/kader/verein/1047/saison_id/2026/plus/1 sha256=1f259087599c65750b2257df008378cf4b410dc38125151fd739b58162c63ff3; transfer event none from  sha256=; profile https://www.transfermarkt.de/adrian-lahdo/profil/spieler/1231993 sha256=0fdeca68f6b0ffefb38e184f538785158e795113688a79329b12d2880d0da19d; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,Parma Calcio 1913,130,1231230,Thomás De Martis,2008-06-26,213189,0,3407882,1769475,130,Parma Calcio 1913,https://www.transfermarkt.de/thomas-de-martis/profil/spieler/1231230,8c5a9fb5d873c08a49b36f318dbcc534a1dadcb0fb91e6bc93ed6923953c9f83,6515741,,LOAN,333,CA Lanús,,130,Parma Calcio 1913,1769475,333,,2027-12-31,2026-08-18,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/parma-calcio-1913/kader/verein/130/saison_id/2026/plus/1,9f4513b041b1eea32272df127e8d7647766a65bc4faf13d5feb5409749e2d01f,6515741,"Queue https://www.transfermarkt.de/parma-calcio-1913/kader/verein/130/saison_id/2026/plus/1 sha256=9f4513b041b1eea32272df127e8d7647766a65bc4faf13d5feb5409749e2d01f; transfer event 6515741 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/thomas-de-martis/profil/spieler/1231230 sha256=8c5a9fb5d873c08a49b36f318dbcc534a1dadcb0fb91e6bc93ed6923953c9f83; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
ITA1,Cagliari Calcio,1390,911224,Alessandro Romano,2006-06-17,278498,0,1769476,1769480,1390,Cagliari Calcio,https://www.transfermarkt.de/alessandro-romano/profil/spieler/911224,3f98887c70c300be8832532bb962fd1177201fb96000bf6fb7ca9cd69e8007b3,6393559,,LOAN,12,AS Rom,1769476,1390,Cagliari Calcio,1769480,12,1769476,,2026-07-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1,4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415,6393559;6393560,"Queue https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1 sha256=4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415; transfer event 6393559 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/alessandro-romano/profil/spieler/911224 sha256=3f98887c70c300be8832532bb962fd1177201fb96000bf6fb7ca9cd69e8007b3; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
