row_id,decision,resolution_status,resolution_basis,resolved_state_json,queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date
FM27-98c2e64a90ae1fa587d42e10,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,Karlsruher SC,48,Tim Civeja,588747,2002-01-04,273633,260014,1376287,1376283,DOB_NAME,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12
FM27-e4bc54681efef05e32744d55,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SG Dynamo Dresden,129,Ahmet Muhamedbegovic,271323,1998-10-30,260010,236976,2883604,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
FM27-ff321fc7173590fbb448cd4c,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SG Dynamo Dresden,129,Brooklyn Ezeh,521474,2001-06-23,275760,262117,1376268,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
FM27-6d31dbb78c8a949ad5455dd7,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SG Dynamo Dresden,129,Friedrich Müller,921485,2006-02-14,274808,0,1376278,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
FM27-9597e5a2cc078d7b6eb848f4,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SG Dynamo Dresden,129,Simon Straudi,379879,1999-01-27,273077,248823,1376280,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
FM27-adb23813dc7346027f1b2c6a,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SG Dynamo Dresden,129,Tobias Raschl,384745,2000-02-21,276593,247721,1376257,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
FM27-dacf94d931b549a384816f13,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,Florian Kleinhansl,448027,2000-08-11,276591,263089,1376257,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-3ffd3813d5f125d85a463b53,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,Lars Kehl,527278,2002-04-08,272306,263025,1376420,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-05686f0480329515e73f5ac4,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,Marco Richter,279009,1997-11-24,275511,238068,1376442,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-98f64a8a0387044cb6b6f4a4,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,Nicolas Verkooijen,1024747,2006-12-05,291556,0,2228236,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-80eda5f11578b7ab5665e349,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,Raoul Petretta,243878,1997-03-24,300802,237642,6225954,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-cdb3e5ade069540f377da4ca,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,William Mikelbrencis,743500,2004-02-25,275646,262045,1376267,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-e4d63d15efbbff2945a894ca,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SV Darmstadt 98,105,Yannik Lührs,627356,2003-09-09,280197,272896,1376433,1376442,DOB_NAME,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12
FM27-03351a546ebd75805fd49cc5,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,SpVgg Greuther Fürth,65,Silas Prüfrock,913422,2005-01-25,275441,76065,1376288,1376288,DOB_NAME,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b,2026-09-12
FM27-b373655d1a488fdbde7d3ce2,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,VfL Osnabrück,81,Daniel-Kofi Kyereh,272587,1996-03-08,277874,244112,1376270,1376420,DOB_NAME,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12
FM27-81d7789070d37f3d5525fb32,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,VfL Osnabrück,81,Joel Abu Hanna,267330,1998-01-22,105009,233514,1441882,1376420,DOB_NAME,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12
FM27-b651bb5e18106a02a52bf294,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,VfL Osnabrück,81,Jonathan Wensing,695943,2004-04-05,100339,0,1376347,1376420,DOB_NAME,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12
FM27-80fe22723b39f89c3cd82a18,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER2,VfL Osnabrück,81,Luca Böggemann,817013,2004-03-11,268671,275284,1376414,1376420,DOB_NAME,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12
FM27-1d32fac2763c27d7881631e0,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,FC Hansa Rostock,30,Erik Maurer,913514,2006-07-19,100247,0,1376265,1376265,DOB_NAME,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1,2026-09-12
FM27-d03f1c0bb3ce145d925bd7ce,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,FC Ingolstadt 04,4795,Nishan Velupillay,888140,2001-05-07,88011,262039,12779523,1376315,DOB_NAME,https://www.transfermarkt.de/fc-ingolstadt-04/kader/verein/4795/saison_id/2026/plus/1,9602267b250c0007efa439f83a79d1bdd5376932fbafd7a4fc5bf6bcd1c6cbc5,2026-09-12
FM27-2e11abe931f904384c02141e,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,SV Meppen,247,Kasra Ghawilu,449961,1999-02-11,268107,0,1378814,1376347,DOB_NAME,https://www.transfermarkt.de/sv-meppen/kader/verein/247/saison_id/2026/plus/1,bb6dac7a3a8a8d7c79b23424ccb65850442347058ab16c823460c547dc72588a,2026-09-12
FM27-89d37ee93faa3e47da37d0a3,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,SV Waldhof Mannheim 07,85,Gonçalo Gregório,404156,1995-06-14,128808,248834,200709,1376301,DOB_NAME,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12
FM27-0cb01390ed086e6db81d0004,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,SV Waldhof Mannheim 07,85,Masca,606720,2000-05-15,272086,274987,1376301,1376301,DOB_NAME,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12
FM27-252ef9bef22b54c66a8fd031,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSG 1899 Hoffenheim,983,Blessing Makanda,578900,2006-02-14,280216,0,1376433,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
FM27-aba2f02bd5edd99e9d1f4e12,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSG 1899 Hoffenheim,983,Florian Micheler,808664,2005-05-17,275991,74464,1376260,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
FM27-fd9ab6980a0abaa7a5456709,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSG 1899 Hoffenheim,983,Lion Wagenbach,1161439,2007-04-16,280245,0,1376433,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
FM27-e5e093f15db87a75879d8083,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSG 1899 Hoffenheim,983,Nico Biedermann,1062716,2008-02-19,280235,0,1376433,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
FM27-023d44c7d114fdd3cd23c287,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSG 1899 Hoffenheim,983,Yasin Zor,924089,2005-10-25,100534,0,1376560,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
FM27-2b116aa19db68661d44d5565,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSG 1899 Hoffenheim,983,Zain Biazid,1209250,2008-01-14,280248,0,1376433,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
FM27-0750386296568c137a22392d,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,TSV Havelse 1912,476,Jannis Krug,1488222,2007-04-27,268503,0,1376539,1376539,DOB_NAME,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12
FM27-f2c662579953a9eb27037156,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,VfB Stuttgart,102,Eliot Bujupi,907483,2006-07-03,235642,75782,458763,1376272,DOB_NAME,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,2026-09-12
FM27-f553b5b5648224129de2e77d,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,VfB Stuttgart,102,Enis Redzepi,1297517,2008-03-12,277710,0,1376272,1376272,DOB_NAME,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,2026-09-12
FM27-14849f555e5cda2d8a81a1db,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,VfB Stuttgart,102,Kian Speidel,1297527,2009-02-20,277739,0,1376272,1376272,DOB_NAME,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,2026-09-12
FM27-985a0649b060060b81d1eb4f,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,GER3,VfB Stuttgart,102,Luca Berreth,1453381,2009-11-25,277725,0,1376272,1376272,DOB_NAME,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,2026-09-12
FM27-564c981f19c8a9da89697af6,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,AC Monza,2919,Mathis Mout,1167990,2007-08-06,293128,0,1769533,1769533,DOB_NAME,https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10,2026-09-12
FM27-a2ffb0090569f40f71076a92,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Atalanta Bergamo,800,Thomas Pompei,962246,2006-07-04,117961,0,1769573,1769477,DOB_NAME,https://www.transfermarkt.de/atalanta-bergamo/kader/verein/800/saison_id/2026/plus/1,9a4c6726ef3fd829ff169f005dc5a7ca3d6336fdc310c40507e034f19f82a022,2026-09-12
FM27-5bb7af104350569eb110dfc5,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,FC Bologna,1025,Marco Libra,1311378,2008-03-21,283154,0,1769478,1769478,DOB_NAME,https://www.transfermarkt.de/fc-bologna/kader/verein/1025/saison_id/2026/plus/1,0110cf99718c64dae936d9a4905057d288279fe8328651a47c3a519a8bb10c74,2026-09-12
FM27-a6b23727f02eddbf193e5cff,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,FC Bologna,1025,Ukko Happonen,1018026,2007-03-13,283158,0,1769478,1769478,DOB_NAME,https://www.transfermarkt.de/fc-bologna/kader/verein/1025/saison_id/2026/plus/1,0110cf99718c64dae936d9a4905057d288279fe8328651a47c3a519a8bb10c74,2026-09-12
FM27-4edb4527ed133d90f36f454e,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Frosinone Calcio,8970,Francesco Gelli,337811,1996-10-15,293400,274197,1769528,1769528,DOB_NAME,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,2026-09-12
FM27-3f01e6077f6d1de6355812cf,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Frosinone Calcio,8970,Matteo Pisseri,168444,1991-11-21,293407,225037,1769528,1769528,DOB_NAME,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,2026-09-12
FM27-7d22d974f97c852e2f658b51,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Genua CFC,252,Mamedi Doucouré,1105948,2007-01-19,285898,0,1769510,1769510,DOB_NAME,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,2026-09-12
FM27-fa374f8401f2c9deb268b76d,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Lazio Rom,398,Federico Serra,976207,2006-01-03,281422,0,1769487,1769487,DOB_NAME,https://www.transfermarkt.de/lazio-rom/kader/verein/398/saison_id/2026/plus/1,9c76fbe0b5d68bfdb8d420274f6285cb7a4f149afb425f160c4bae3837bebead,2026-09-12
FM27-080deb419d6cdd8625a7000a,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Parma Calcio 1913,130,Dominik Drobnic,1009616,2007-04-05,286744,0,1769475,1769475,DOB_NAME,https://www.transfermarkt.de/parma-calcio-1913/kader/verein/130/saison_id/2026/plus/1,9f4513b041b1eea32272df127e8d7647766a65bc4faf13d5feb5409749e2d01f,2026-09-12
FM27-f4420a7d7e0ce232261d56c7,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,SSC Neapel,6195,Claudio Pugliese,1270926,2008-04-15,281914,0,1769517,1769517,DOB_NAME,https://www.transfermarkt.de/ssc-neapel/kader/verein/6195/saison_id/2026/plus/1,b2cda600bc2f672ad88ae2275b431e7265880decd3175ca6d6b680cc4e2bb742,2026-09-12
FM27-a87f40b34dbc781597ebb507,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,US Lecce,1005,Sebastian Esposito,1118086,2005-04-21,88023,274928,12779523,1769483,DOB_NAME,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12
FM27-1c1eb8a639fe13555a32b4c0,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,US Sassuolo,6574,Giorgio Vezzosi,1019116,2007-01-14,287391,0,1769542,1769542,DOB_NAME,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,2026-09-12
FM27-a4b7aad91cb75257ddec3f0e,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,US Sassuolo,6574,Lorenzo Nyarko,1168024,2007-10-20,287406,0,1769542,1769542,DOB_NAME,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,2026-09-12
FM27-3fac8dfee9e1de01b0fff607,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,ITA1,Venezia FC,607,Mohamed Malang Touré,1372355,2006-12-31,1000018395,0,0,1769500,DOB_NAME,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12
FM27-a199aca998dbfbd38dfff853,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,NED1,FC Groningen,202,Jahelille Hall,1174487,2007-11-25,295118,0,2228233,2228233,DOB_NAME,https://www.transfermarkt.de/fc-groningen/kader/verein/202/saison_id/2026/plus/1,f0f5d8d6f23b2d3ed5dd60e9bd2366f7a483d8cdd5fc8a4003b210b61dd2451c,2026-09-12
FM27-a4d03d7e1d5fd55f149ab309,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,NED1,FC Utrecht,200,Nordin Amrabat,55619,1987-03-31,15607,183108,8454145,2228241,DOB_NAME,https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552,2026-09-12
FM27-458988276a30d78e1b3c3aeb,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,NED1,NEC Nijmegen,467,Joep Geneste,986873,2007-01-15,293940,0,2228235,2228235,DOB_NAME,https://www.transfermarkt.de/nec-nijmegen/kader/verein/467/saison_id/2026/plus/1,afaf186de0e68283482d701cbcab4af6ebdee0f811b6b205c1c3767c120d442d,2026-09-12
FM27-69517808e08315a655602c30,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,NED1,SC Heerenveen,306,Timo Schreuder,946616,2006-09-25,291027,0,2228234,2228234,DOB_NAME,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,2026-09-12
FM27-87503327866bbd2abc061401,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,POR1,CD Nacional,982,Fernando Nava,960584,2004-06-08,221113,0,3473412,2490378,DOB_NAME,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
FM27-0e88dbc64fc45f78a53e12eb,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,POR1,CD Nacional,982,Min-kyu Song,581977,1999-09-12,61806,248188,10944515,2490378,DOB_NAME,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
FM27-98e92b2123948f2b6cd72b39,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,POR1,CD Nacional,982,Wesley Gasolina,371967,2000-03-13,223962,260939,3552671,2490378,DOB_NAME,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
FM27-cb301e152f166ee611f8d90a,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,POR1,CF Estrela Amadora,2431,Si-woo Yang,1035894,2006-09-18,276724,0,1376429,2490394,DOB_NAME,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
FM27-39c3821ee56c3e6f3da3b1cc,,AWAITING_EXTERNAL_RESOLUTION,,,CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,POR1,FC Alverca,2521,Tiago Octávio,742459,2004-07-08,154993,0,2490401,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
