league_code,country,level,club_name,club_id,fifa_team_id,source,source_date,status,notes
BEL1,Belgium,1,KAA Gent,458753,674,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,K Racing Club Genk,458768,673,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,KV Kortrijk,458781,100081,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Yellow Red KV Mechelen,458787,110724,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,KVC Westerlo,458763,681,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Lommel SK,458783,0,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Oud-Heverlee Leuven,458775,100087,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,RAAL La Louvière,471041,132231,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Anderlecht,458766,229,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Royal Antwerp FC,458785,230,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Royal Charleroi Sporting Club,458761,670,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,SK Beveren,458788,110913,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Royal Standard de Liège,458760,232,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Royale Union Saint-Gilloise,458780,2014,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,Koninklijke Sint-Truidense VV,458759,680,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
BEL1,Belgium,1,SV Zulte-Waregem,458782,15005,https://www.proleague.be/jpl-clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Corendon Alanyaspor,3145783,113142,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Amed Sportif Faaliyetler,3145856,0,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Rams Başakşehir Futbol Kulübü,3145841,101014,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Beşiktaş A.Ş.,3145824,327,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Çaykur Rizespor A.Ş,3145837,101037,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Ahlatcı Çorum Futbol Kulübü,3149867,0,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Erzurumspor Futbol Kulübü,3145765,749,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Eyüpspor,3145777,131174,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Fenerbahçe A.Ş.,3145823,326,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Galatasaray A.Ş.,3145825,325,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Gaziantep Futbol Kulübü A.Ş.,3145773,110776,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Gençlerbirliği,3145836,101025,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Göztepe A.Ş.,3145820,101026,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Kasımpaşa A.Ş.,3145843,111339,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Kocaelispor,3145754,101032,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Tümosan Konyaspor,3145839,101033,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Yılport Samsunspor,3145745,748,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
TUR1,Türkiye,1,Trabzonspor A.Ş.,3145826,436,https://www.tff.org/?pageID=198,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,1. FC Slovácko,786461,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,AC Sparta Praha,786442,267,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,Bohemians Praha 1905,786453,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FC Baník Ostrava,786446,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FC Hradec Králové,790530,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FC Slovan Liberec,786438,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FC Viktoria Plzeň,786450,110468,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FC Zbrojovka Brno,786447,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FC Zlín,786445,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FK Jablonec,786437,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FK Mladá Boleslav,786434,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FK Pardubice,790538,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,FK Teplice,786443,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,SK Artis Brno,790564,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map. Official LFA replacement notice: SK Artis Brno replaced excluded MFK Karviná after the initial draw.
CZE1,Czechia,1,SK Sigma Olomouc,786439,0,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
CZE1,Czechia,1,SK Slavia Praha,786441,266,https://www.chanceliga.cz/Start,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,1. FC Heidenheim 1846,1376302,111235,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,1. FC Kaiserslautern,1376257,29,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,1. FC Magdeburg,1376373,110588,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,1. FC Nürnberg,1376258,171,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,DSC Arminia Bielefeld,1376260,159,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,Braunschweig TSV Eintracht,1376426,110500,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,FC Energie Cottbus,1376280,162,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,FC St. Pauli,1376425,110329,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,Hannover 96,1376268,485,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,Hertha BSC,1376269,166,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,Holstein Kiel,1376418,576,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,Karlsruher SC,1376283,1832,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,SG Dynamo Dresden,1376278,503,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,SV Darmstadt 98,1376442,110502,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,SpVgg Greuther Fürth,1376288,165,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,VfL Bochum 1848,1376273,160,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,VfL Osnabrück,1376420,487,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER2,Germany,2,VfL Wolfsburg,1376274,175,https://www.bundesliga.com/de/2bundesliga/clubs,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,1. FC Saarbrücken,1376287,523,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,TSV Alemannia Aachen,1376276,1826,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,FC Hansa Rostock,1376265,27,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,FC Ingolstadt 04,1376315,111239,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,FC Viktoria Köln 1904,1376446,110645,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,Fortuna Düsseldorf 1895,1376429,110636,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,MSV Duisburg,1376285,1825,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SC Preußen Münster,1376419,531,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,Rot-Weiss Essen 1907,1376282,526,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SC Fortuna Köln,1376444,110169,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SC Verl,1376406,110501,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SG Sonnenhof Großaspach,1376306,111379,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SSV Jahn Regensburg,1376436,543,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SV Meppen,1376347,110597,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SV Waldhof Mannheim 07,1376301,110532,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,SV Wehen Wiesbaden,1376439,492,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,TSG 1899 Hoffenheim,1376433,10029,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map. Reserve side retained with distinct team_type in integration intake.
GER3,Germany,3,TSV Havelse 1912,1376539,110678,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
GER3,Germany,3,VfB Stuttgart,1376272,36,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map. Reserve side retained with distinct team_type in integration intake.
GER3,Germany,3,FC Würzburger Kickers,1376540,110197,https://datencenter.dfb.de/competitions/4/seasons/current,2026-09-12,CONFIRMED,Official 2026/27 competition source; native identity matched to existing identity map.
