league,season,snapshot_date,club_name,external_club_id,player_name,external_player_id,dob,shirt_number,team_type,joined,contract_until,loan_owner_external_club_id,loan_end,status,source_url,source_sha256,fm_id,fifa_id,native_club_id
ENG1,2026/27,2026-09-12,Manchester City,281,Allan,1082631,2004-04-19,37,FIRST,2026-08-31,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-city/kader/verein/281/saison_id/2026/plus/1,480dc31ff14f1e9821d8a65e16c6d82796ba24da1b92e06c4904603842d4bf05,231999,0,917518
ENG1,2026/27,2026-09-12,Manchester City,281,Erling Haaland,418560,2000-07-21,9,FIRST,2022-07-01,2034-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-city/kader/verein/281/saison_id/2026/plus/1,480dc31ff14f1e9821d8a65e16c6d82796ba24da1b92e06c4904603842d4bf05,262591,239085,917518
ENG1,2026/27,2026-09-12,Manchester United,985,Senne Lammens,503883,2002-07-07,1,FIRST,2025-09-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261738,254803,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Karl Darlow,99397,1990-10-08,12,FIRST,2026-07-14,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,23839,193331,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Tom Heaton,34130,1986-04-15,22,FIRST,2021-07-02,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261741,163264,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Dermot Mee,620362,2002-11-20,45,FIRST,2026-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,273928,279657,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Leny Yoro,923831,2005-11-13,15,FIRST,2024-07-18,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261736,269087,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Lisandro Martínez,480762,1998-01-18,6,FIRST,2022-07-27,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261723,239301,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Matthijs de Ligt,326031,1999-08-12,4,FIRST,2024-08-13,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261721,235243,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Ayden Heaven,1078163,2006-09-22,26,FIRST,2025-02-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261739,75087,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Harry Maguire,177907,1993-03-05,5,FIRST,2019-08-05,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261730,203263,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Luke Shaw,183288,1995-07-12,23,FIRST,2014-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261725,205988,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Diogo Dalot,357147,1999-03-18,2,FIRST,2018-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261733,234574,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Noussair Mazraoui,340456,1997-11-14,3,FIRST,2024-08-13,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261728,236401,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Carlos Baleba,973085,2004-01-03,20,FIRST,2026-08-25,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,23567,272500,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Andrey Santos,743600,2004-05-03,17,FIRST,2026-07-13,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,23318,273018,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Manuel Ugarte,476701,2001-04-11,25,FIRST,2024-08-30,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261735,253306,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Kobbie Mainoo,820374,2005-04-19,37,FIRST,2023-07-01,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261732,269136,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Youri Tielemans,249565,1997-05-07,18,FIRST,2026-07-14,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261097,216393,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Tyler Fletcher,1049911,2007-03-19,39,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,273919,80903,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Bruno Fernandes,240306,1994-09-08,8,FIRST,2020-01-29,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261720,212198,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Mason Mount,346483,1999-01-10,7,FIRST,2023-07-05,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261726,233064,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Jack Fletcher,1011140,2007-03-19,38,FIRST,,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,273914,276320,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Patrick Dorgu,926952,2004-10-26,13,FIRST,2025-02-02,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261737,277432,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Bryan Mbeumo,413039,1999-08-07,19,FIRST,2025-07-21,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261722,243014,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Amad Diallo,536835,2002-07-11,16,FIRST,2021-01-02,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261727,254088,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Shea Lacey,926309,2007-04-14,31,FIRST,2026-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,273916,256519,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Matheus Cunha,517894,1999-05-27,10,FIRST,2025-07-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261724,240243,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Benjamin Sesko,627442,2003-05-31,30,FIRST,2025-08-09,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261731,260592,917519
ENG1,2026/27,2026-09-12,Manchester United,985,Joshua Zirkzee,435648,2001-05-22,11,FIRST,2024-07-14,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/manchester-united/kader/verein/985/saison_id/2026/plus/1,543b8e96c6fed73672ad0d37c674352b89ff1da2c63778ec7fb5492ad88361a2,261734,250961,917519
ENG1,2026/27,2026-09-12,Newcastle United,762,Lukas Hornicek,629773,2002-07-13,21,FIRST,2026-08-03,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,286887,258936,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Ewen Jaouen,923757,2005-12-29,24,FIRST,2026-07-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,272586,72022,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Nick Pope,192080,1992-04-19,1,FIRST,2022-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23407,203841,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Mark Gillespie,142389,1992-03-27,29,FIRST,2020-07-03,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23413,198039,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Malick Thiaw,521964,2001-08-08,12,FIRST,2025-08-12,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23402,256261,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Sven Botman,361093,2000-01-12,4,FIRST,2022-07-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23392,251809,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Fabian Schär,135343,1991-12-20,5,FIRST,2018-07-26,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23396,210047,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Dan Burn,134270,1992-05-09,33,FIRST,2022-01-31,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23398,198032,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Lewis Hall,670858,2004-09-08,3,FIRST,2024-07-01,,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23403,266127,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Tino Livramento,503981,2002-11-12,2,FIRST,2023-08-08,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23394,262118,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Amar Dedic,519184,2002-08-18,37,FIRST,2026-08-18,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,288119,257345,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Nico González,466805,2002-01-03,6,FIRST,2026-08-26,,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,262608,255069,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Aladji Bamba,975347,2006-07-14,8,FIRST,2026-07-24,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,284494,75734,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Jacob Ramsey,503749,2001-05-28,41,FIRST,2025-08-17,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23397,246923,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Joelinton,333241,1996-08-14,7,FIRST,2019-07-23,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23391,223334,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Lewis Miley,922769,2006-05-01,67,FIRST,2023-07-01,2032-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23408,274246,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Joe Willock,340329,1999-08-20,28,FIRST,2021-08-13,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23404,237329,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Sean Steur,1111063,2008-01-11,14,FIRST,2026-07-09,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,295684,77152,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Bazoumana Touré,1067904,2006-03-02,17,FIRST,2026-07-05,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,280186,71418,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Harvey Barnes,398065,1997-12-09,11,FIRST,2023-07-23,,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23400,234742,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Anthony Elanga,583189,2002-04-27,19,FIRST,2025-07-11,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23405,257470,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Jacob Murphy,199527,1995-02-24,23,FIRST,2017-07-19,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23406,206085,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Matias Fernandez-Pardo,724129,2005-02-03,20,FIRST,2026-09-01,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,288726,276048,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,William Osula,609556,2003-08-04,10,FIRST,2024-08-08,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23410,270519,917523
ENG1,2026/27,2026-09-12,Newcastle United,762,Yoane Wissa,388165,1996-09-03,9,FIRST,2025-09-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/newcastle-united/kader/verein/762/saison_id/2026/plus/1,5429334da6bcb2ca4dd3f56c0cd56cdb77a500c262e3ff2fb44ba4e8aeed0c4c,23399,234824,917523
ENG1,2026/27,2026-09-12,Nottingham Forest,703,John Victor,432914,1996-02-13,12,FIRST,2025-08-31,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23504,234724,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Matz Sels,127202,1992-02-26,26,FIRST,2024-02-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23495,199641,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Murillo,1005649,2002-07-04,5,FIRST,2023-08-31,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23482,278016,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Ousmane Diomande,974982,2003-12-04,2,FIRST,2026-08-11,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,286411,270531,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Nikola Milenković,413507,1997-10-12,31,FIRST,2024-07-18,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23485,238095,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Jair Cunha,984096,2005-03-07,23,FIRST,2025-07-11,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23505,79629,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Neco Williams,503680,2001-04-13,3,FIRST,2022-07-10,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23501,243057,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Luca Netz,524285,2003-05-15,25,FIRST,2026-02-02,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,279845,256781,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Daniel Muñoz,493003,1996-05-26,27,FIRST,2026-08-31,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,265152,237646,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Ola Aina,236490,1996-10-08,34,FIRST,2023-07-22,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23489,224656,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Nicolò Savona,708072,2003-03-19,37,FIRST,2025-08-30,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23492,74310,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Ibrahim Sangaré,375885,1997-12-02,6,FIRST,2023-09-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23490,235173,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Nicolás Domínguez,497291,1998-06-28,8,FIRST,2023-09-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23488,237819,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Xaver Schlager,223979,1997-09-28,21,FIRST,2026-07-23,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,276929,233195,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Ryan Yates,425902,1997-11-21,22,FIRST,2016-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23502,235642,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Morgan Gibbs-White,429014,2000-01-27,10,FIRST,2022-08-19,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23483,236015,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,James McAtee,583199,2002-10-18,24,FIRST,2025-08-16,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23497,264349,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Callum Hudson-Odoi,392768,2000-11-07,7,FIRST,2023-09-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23484,240740,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Dan Ndoye,365108,2000-10-25,14,FIRST,2025-07-31,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23486,257980,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Liam Delap,610849,2003-02-08,19,FIRST,2026-08-27,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23310,259031,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Igor Jesus,432164,2001-02-25,11,FIRST,2025-07-05,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23500,79402,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Arnaud Kalimuendo,585959,2002-01-20,15,FIRST,2025-08-18,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23494,253444,917549
ENG1,2026/27,2026-09-12,Nottingham Forest,703,Chris Wood,108725,1991-12-07,9,FIRST,2023-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/nottingham-forest/kader/verein/703/saison_id/2026/plus/1,1f3c6bd0f0de76240faea845ee07a8d1fad13ffa72e96a8cbb4612f966f30983,23496,192123,917549
ENG1,2026/27,2026-09-12,Sunderland,289,Robin Roefs,646991,2003-01-17,22,FIRST,2025-08-01,2031-06-30,,,CONFIRMED,https://www.transfermarkt.de/afc-sunderland/kader/verein/289/saison_id/2026/plus/1,bd74ae0019b88eeaf201f5b09382a2f264e6feab18e637371f9e43576b711509,23913,263798,917524
ENG1,2026/27,2026-09-12,Sunderland,289,Melker Ellborg,605426,2003-05-22,31,FIRST,2026-02-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/afc-sunderland/kader/verein/289/saison_id/2026/plus/1,bd74ae0019b88eeaf201f5b09382a2f264e6feab18e637371f9e43576b711509,187747,259987,917524
ENG1,2026/27,2026-09-12,Sunderland,289,Simon Moore,123536,1990-05-19,21,FIRST,2024-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/afc-sunderland/kader/verein/289/saison_id/2026/plus/1,bd74ae0019b88eeaf201f5b09382a2f264e6feab18e637371f9e43576b711509,23930,194150,917524
