league,season,snapshot_date,club_name,external_club_id,player_name,external_player_id,dob,shirt_number,team_type,joined,contract_until,loan_owner_external_club_id,loan_end,status,source_url,source_sha256,fm_id,fifa_id,native_club_id
GER1,2026/27,2026-09-12,Borussia Dortmund,16,Ethan Nwaneri,890719,2007-03-21,18,FIRST,2026-09-01,2027-06-30,11,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/borussia-dortmund/kader/verein/16/saison_id/2026/plus/1,927453550675aa19e2e1770ec753efb040ae08d849fa3f9549ef9d993044efb7,257423,271807,1376262
GER1,2026/27,2026-09-12,RasenBallsport Leipzig,23826,Neil El Aynaoui,901019,2001-07-02,21,FIRST,2026-09-01,2027-06-30,12,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,278489,262745,1376555
GER1,2026/27,2026-09-12,RasenBallsport Leipzig,23826,Brajan Gruda,700106,2004-05-31,10,FIRST,2026-02-02,2027-06-30,,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,23579,272612,1376555
GER1,2026/27,2026-09-12,RasenBallsport Leipzig,23826,Christopher Nkunku,344381,1997-11-14,28,FIRST,2026-08-25,2027-06-30,5,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,278211,232411,1376555
GER1,2026/27,2026-09-12,RasenBallsport Leipzig,23826,Samba Konaté,1380977,2009-02-27,45,FIRST,,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,276962,0,1376555
GER1,2026/27,2026-09-12,VfB Stuttgart,79,Dennis Seimen,800946,2005-12-01,41,FIRST,2023-07-01,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfb-stuttgart/kader/verein/79/saison_id/2026/plus/1,b40e4a3e03d09694b8088bd37ac70efaa5300c9034dde9d4027b90762ed3b647,275859,271114,1376272
GER1,2026/27,2026-09-12,VfB Stuttgart,79,Yanik Spalt,960462,2007-09-03,47,FIRST,,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfb-stuttgart/kader/verein/79/saison_id/2026/plus/1,b40e4a3e03d09694b8088bd37ac70efaa5300c9034dde9d4027b90762ed3b647,277704,0,1376272
GER1,2026/27,2026-09-12,VfB Stuttgart,79,Bilal El Khannouss,654982,2004-05-10,11,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfb-stuttgart/kader/verein/79/saison_id/2026/plus/1,b40e4a3e03d09694b8088bd37ac70efaa5300c9034dde9d4027b90762ed3b647,277639,257504,1376272
GER1,2026/27,2026-09-12,VfB Stuttgart,79,Jarzinho Malanga,1031774,2006-07-10,43,FIRST,2026-07-01,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfb-stuttgart/kader/verein/79/saison_id/2026/plus/1,b40e4a3e03d09694b8088bd37ac70efaa5300c9034dde9d4027b90762ed3b647,276432,73585,1376272
GER1,2026/27,2026-09-12,TSG 1899 Hoffenheim,533,Luca Philipp,432671,2000-11-28,37,FIRST,2020-07-31,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/tsg-1899-hoffenheim/kader/verein/533/saison_id/2026/plus/1,e5e493cd00b5c047bf6df4097b4f69f777e988a4f1f63a0879aef32a7379e1cd,280195,257638,1376433
GER1,2026/27,2026-09-12,TSG 1899 Hoffenheim,533,Bambasé Conté,574193,2003-07-07,20,FIRST,2023-08-16,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/tsg-1899-hoffenheim/kader/verein/533/saison_id/2026/plus/1,e5e493cd00b5c047bf6df4097b4f69f777e988a4f1f63a0879aef32a7379e1cd,276419,267782,1376433
GER1,2026/27,2026-09-12,TSG 1899 Hoffenheim,533,Adam Daghim,881297,2005-09-28,14,FIRST,2026-08-02,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/tsg-1899-hoffenheim/kader/verein/533/saison_id/2026/plus/1,e5e493cd00b5c047bf6df4097b4f69f777e988a4f1f63a0879aef32a7379e1cd,100005,268504,1376433
GER1,2026/27,2026-09-12,Bayer 04 Leverkusen,15,Facundo Medina,474800,1999-05-28,2,FIRST,2026-08-11,2031-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/bayer-04-leverkusen/kader/verein/15/saison_id/2026/plus/1,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f,283969,236804,1376261
GER1,2026/27,2026-09-12,Bayer 04 Leverkusen,15,Tim Oermann,696164,2003-10-06,15,FIRST,2025-07-01,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/bayer-04-leverkusen/kader/verein/15/saison_id/2026/plus/1,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f,265237,270033,1376261
GER1,2026/27,2026-09-12,Bayer 04 Leverkusen,15,Victor Boniface,656681,2000-12-23,22,FIRST,2023-07-22,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/bayer-04-leverkusen/kader/verein/15/saison_id/2026/plus/1,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f,280783,247679,1376261
GER1,2026/27,2026-09-12,Bayer 04 Leverkusen,15,Ndjicoura Bomba,1392804,2008-03-12,-,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/bayer-04-leverkusen/kader/verein/15/saison_id/2026/plus/1,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f,,,1376261
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Bruno Ogbus,863759,2005-12-17,43,FIRST,2024-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277875,279045,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Philipp Lienhart,225657,1996-07-11,3,FIRST,2018-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277851,231366,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Max Rosenfelder,599419,2003-02-10,37,FIRST,2023-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277865,263022,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Berkay Yılmaz,907087,2005-02-25,27,FIRST,2024-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,274305,279115,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Christian Günter,93707,1993-02-28,30,FIRST,2012-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277854,209846,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Philipp Treu,335993,2000-12-03,29,FIRST,2025-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277859,262666,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Lukas Kübler,93604,1992-08-30,17,FIRST,2015-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277858,208335,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Patrick Osterhage,443331,2000-02-01,6,FIRST,2024-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277857,250931,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Yannik Engelhardt,405670,2001-02-07,16,FIRST,2026-07-18,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,279839,262906,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Maximilian Eggestein,190284,1996-12-08,8,FIRST,2021-08-18,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277855,226168,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Derry Scherhant,820957,2002-11-10,7,FIRST,2025-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277870,269705,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Florent Muslija,337036,1998-07-06,23,FIRST,2024-01-24,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,276694,239696,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Cyriaque Irié,1145064,2005-06-20,22,FIRST,2025-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277872,74431,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Igor Matanovic,605268,2003-03-31,31,FIRST,2025-07-09,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277868,259750,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Keisuke Goto,916623,2005-06-03,42,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,236040,76570,1376270
GER1,2026/27,2026-09-12,Sport-Club Freiburg,60,Lucas Höler,248999,1994-07-10,9,FIRST,2018-01-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-freiburg/kader/verein/60/saison_id/2026/plus/1,e62e19efa9614998b4f5177da82a997a537a7c947c1c8872e3857207ec428e4f,277863,234875,1376270
GER1,2026/27,2026-09-12,Eintracht Frankfurt,24,Noah Atubolu,526845,2002-05-25,1,FIRST,2026-08-28,2027-06-30,60,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,277853,262659,1376279
GER1,2026/27,2026-09-12,Eintracht Frankfurt,24,Timothy Chandler,49723,1990-03-29,22,FIRST,2014-07-01,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,277159,202316,1376279
GER1,2026/27,2026-09-12,Eintracht Frankfurt,24,Noël Aséko,904974,2005-11-22,15,FIRST,2026-07-18,2031-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,275748,279622,1376279
GER1,2026/27,2026-09-12,Eintracht Frankfurt,24,Ayoube Amaimouni-Echghouyab,799993,2004-11-30,29,FIRST,2026-01-02,2031-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,,0,1376279
GER1,2026/27,2026-09-12,FC Augsburg,167,Juma Bah,1121298,2006-04-11,35,FIRST,2026-09-01,2027-06-30,281,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,285283,75148,1376431
GER1,2026/27,2026-09-12,FC Augsburg,167,Yannik Keitel,342039,2000-02-15,14,FIRST,2026-01-03,2027-06-30,,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,277656,256118,1376431
GER1,2026/27,2026-09-12,FC Augsburg,167,Tim Breithaupt,569457,2002-02-07,18,FIRST,2023-07-01,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,276700,259559,1376431
GER1,2026/27,2026-09-12,FC Augsburg,167,Arijon Ibrahimovic,744728,2005-12-11,21,FIRST,2026-09-01,2027-06-30,27,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,281243,266236,1376431
GER1,2026/27,2026-09-12,FC Augsburg,167,Steve Mounié,238639,1994-09-29,15,FIRST,2024-07-05,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,200186,224883,1376431
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Stefan Posch,223974,1997-05-14,4,FIRST,2026-08-12,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,283721,223671,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Stefan Bell,82350,1991-08-24,16,FIRST,2010-07-01,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,280309,198352,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Rael Nakuzola,1112952,2007-04-28,47,FIRST,,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,271938,0,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Eric Martel,597000,2002-04-29,5,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,277510,256942,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Sota Kawasaki,733371,2001-07-30,24,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,280314,266061,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Silas,612826,1998-10-06,26,FIRST,2026-01-06,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,277651,245940,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Ransford Königsdörffer,470038,2001-09-13,11,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,275631,255036,1376259
GER1,2026/27,2026-09-12,1. FSV Mainz 05,39,Alynho Haidara,1392952,2008-07-26,39,FIRST,,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,,86854,1376259
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Matheo Raab,386685,1998-12-18,31,FIRST,2025-07-11,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277774,257480,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Carl Klaus,161057,1994-01-16,25,FIRST,2024-07-28,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277778,252456,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Zeno Van Den Bosch,738774,2003-07-06,4,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,235338,260931,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Stanley Nsoki,371141,1999-04-09,34,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277772,241941,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Marvin Friedrich,196231,1995-12-13,5,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,279837,222493,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Andrik Markgraf,1027870,2006-03-07,3,FIRST,2025-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277781,80165,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Josip Juranovic,362977,1995-08-16,18,FIRST,2023-01-22,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277758,257771,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Christopher Trimmel,75921,1987-02-24,28,FIRST,2014-07-01,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277761,193254,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Michel Aebischer,237658,1997-01-06,20,FIRST,2026-08-19,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,287482,236898,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Robert Skov,270393,1996-05-20,24,FIRST,2024-09-04,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277759,215449,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Kastriot Imeri,469957,2000-06-27,30,FIRST,2026-09-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,194528,250766,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Livan Burcu,519872,2004-09-28,9,FIRST,2024-07-20,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277777,276583,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Julien Friedrich,1033581,2006-11-12,38,FIRST,2024-12-23,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,280168,0,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Emmanuel Latte Lath,392964,1999-01-01,29,FIRST,2026-08-02,2027-06-30,51663,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,300580,237295,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Tim Skarke,287920,1996-09-07,21,FIRST,2022-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,277771,229286,1376348
GER1,2026/27,2026-09-12,1. FC Union Berlin,89,Mekhi Gray,1162925,2007-02-19,32,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,290008,220820,1376348
GER1,2026/27,2026-09-12,Borussia Mönchengladbach,18,Jan Olschowsky,455922,2001-11-18,23,FIRST,2020-07-13,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,272744,257273,1376263
GER1,2026/27,2026-09-12,Borussia Mönchengladbach,18,Tobias Sippel,31653,1988-03-22,21,FIRST,2015-07-01,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,279852,177475,1376263
GER1,2026/27,2026-09-12,Borussia Mönchengladbach,18,Daiki Hashioka,387191,1999-05-17,14,FIRST,2026-07-30,2027-06-30,62,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,295796,242006,1376263
GER1,2026/27,2026-09-12,Borussia Mönchengladbach,18,Wael Mohya,1070979,2008-12-31,36,FIRST,2025-07-06,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,292082,0,1376263
GER1,2026/27,2026-09-12,Borussia Mönchengladbach,18,Nicolas Kühn,336012,2000-01-01,19,FIRST,2026-09-01,2027-06-30,1047,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,283726,239977,1376263
GER1,2026/27,2026-09-12,Hamburger SV,41,Elias Lahti,1303450,2009-01-09,40,FIRST,,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,275707,0,1376267
GER1,2026/27,2026-09-12,Hamburger SV,41,Sebastiaan Bornauw,338629,1999-03-22,33,FIRST,2026-08-19,2027-06-30,399,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,23829,242663,1376267
GER1,2026/27,2026-09-12,Hamburger SV,41,Warmed Omari,711996,2000-04-23,17,FIRST,2026-02-02,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,275634,256854,1376267
GER1,2026/27,2026-09-12,Hamburger SV,41,David Møller Wolfe,661427,2002-04-23,3,FIRST,2026-09-01,2027-06-30,543,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,23749,262135,1376267
GER1,2026/27,2026-09-12,Hamburger SV,41,Louis Lemke,1294853,2009-10-08,37,FIRST,,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,275699,0,1376267
GER1,2026/27,2026-09-12,Hamburger SV,41,Fábio Vieira,537598,2000-05-30,20,FIRST,2026-09-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,275619,256958,1376267
GER1,2026/27,2026-09-12,Hamburger SV,41,Albert Grønbaek,503866,2001-05-23,11,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,285841,256949,1376267
