league,club,club_tm_id,player_tm_id,source_player_name,profile_name,dob,native_fm_id,native_fifa_id,native_name,native_dob,native_club_id,target_club_id,status,identity_method,attempts,escalation,source_url,source_sha256,queue_source,queue_source_sha256,profile_retrieved_at,snapshot_date,provenance,candidate_fm_id,candidate_fifa_id,candidate_name,candidate_club_id
BEL1,Royal Charleroi SC,172,1318685,Naël Piron,Naël Lucas Piron,2008-09-28,,,,,,458761,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/nael-piron/profil/spieler/1318685,9cbca79ada9327192440a7582ea9727a07810617bb9e30459b31beead8ff4a38,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12T20:12:17.254318+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/nael-piron/profil/spieler/1318685 sha256=9cbca79ada9327192440a7582ea9727a07810617bb9e30459b31beead8ff4a38; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
BEL1,Royal Charleroi SC,172,820146,Check Keita,Check Keita,2003-04-02,,,,,,458761,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/check-keita/profil/spieler/820146,8d790d89a7700fc2dd8ef7bf9c07c789b4839a8881af9ecee892f374d8ee37d0,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12T20:30:20.101054+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/check-keita/profil/spieler/820146 sha256=8d790d89a7700fc2dd8ef7bf9c07c789b4839a8881af9ecee892f374d8ee37d0; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,235539,272407,Cheick Keita,458761
BEL1,SK Beveren,28643,1492856,Junior Diouf,Raymond Junior Devis Diouf,2007-08-16,,,,,,458788,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/junior-diouf/profil/spieler/1492856,ee8768f4049a7eab2621a80f0b7e50dd4ee882eeae447cbd3f43d0458f1ab5d7,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,2026-09-12T20:13:11.705541+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/junior-diouf/profil/spieler/1492856 sha256=ee8768f4049a7eab2621a80f0b7e50dd4ee882eeae447cbd3f43d0458f1ab5d7; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
BEL1,SK Beveren,28643,743377,Noah Mawete,Noah Emmanuel M. Mawete Kinsiona,2005-10-17,,,,,,458788,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/noah-mawete/profil/spieler/743377,e5652f7dda03cd4e6acaa21bab2daeccf23cdb35b94c1f086e81f1327c8c6862,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,2026-09-12T20:30:16.761990+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/noah-mawete/profil/spieler/743377 sha256=e5652f7dda03cd4e6acaa21bab2daeccf23cdb35b94c1f086e81f1327c8c6862; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,236612,0,Noah Mawete Kinsiona,458788
BEL1,Union Saint-Gilloise,3948,839551,Ondrej Kricfalusi,Ondřej Kričfaluši,2004-03-09,,,,,,458780,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/ondrej-kricfalusi/profil/spieler/839551,ddff822ca38b5b072162f8b442ad5ae213100c1ecb6d17b00bcdc2c284d04d99,https://www.transfermarkt.de/union-saint-gilloise/kader/verein/3948/saison_id/2026/plus/1,6678f90f37564c9f8683b893f1bf4bed395816093e2ee4489ebbda3dc900e98e,2026-09-12T20:09:28.430176+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/ondrej-kricfalusi/profil/spieler/839551 sha256=ddff822ca38b5b072162f8b442ad5ae213100c1ecb6d17b00bcdc2c284d04d99; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
BEL1,VV St. Truiden,475,1153358,Shion Shinkawa,新川 志音,2007-08-06,,,,,,458759,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/shion-shinkawa/profil/spieler/1153358,bc580aeb52c778092300ea46eab8670e423ce11176b3684fe88417c19157910f,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12T20:11:05.544425+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/shion-shinkawa/profil/spieler/1153358 sha256=bc580aeb52c778092300ea46eab8670e423ce11176b3684fe88417c19157910f; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
BEL1,VV St. Truiden,475,1231354,Jeremy Mbambi,Jeremy Kandje Mbambi,2008-05-04,287510,80810,Jeremy Kandje Mbambi,2008-05-04,458759,458759,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/jeremy-mbambi/profil/spieler/1231354,f217c9d24eadfac4ae25e7d6d52db59443eacf7c6053c83e417bb8d37f37502e,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12T20:30:49.865987+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/jeremy-mbambi/profil/spieler/1231354 sha256=f217c9d24eadfac4ae25e7d6d52db59443eacf7c6053c83e417bb8d37f37502e; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
BEL1,VV St. Truiden,475,1389531,Yanis Ngoy,Nkima Yanis Ngoy,2008-08-24,,,,,,458759,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/yanis-ngoy/profil/spieler/1389531,dcd72a8a3a2c6eb50cc9971f4dd872325ec88aab2e57a91dfee12255156bea04,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12T20:12:39.277293+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/yanis-ngoy/profil/spieler/1389531 sha256=dcd72a8a3a2c6eb50cc9971f4dd872325ec88aab2e57a91dfee12255156bea04; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
BEL1,Zulte Waregem,3508,1507561,Mouhamadou Sall,Mouhamadou Yoro Sall,2007-10-21,,,,,,458782,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/mouhamadou-sall/profil/spieler/1507561,475f80c7ffb6b3c585765053fd43b35bbad380e1d60831782067a08b7f0740db,https://www.transfermarkt.de/zulte-waregem/kader/verein/3508/saison_id/2026/plus/1,0acbb0eca1723445958969f80be44f59778e527ba0095de244c35e56e3b9068e,2026-09-12T20:13:12.732552+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/mouhamadou-sall/profil/spieler/1507561 sha256=475f80c7ffb6b3c585765053fd43b35bbad380e1d60831782067a08b7f0740db; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,1.FC Slovacko,5544,1339658,Filip Hruska,Filip Hruška,2008-08-29,,,,,,786461,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/filip-hruska/profil/spieler/1339658,0877e14f910b171b4357f9efccede8ad2bb9772a601331008cd00082c8b64ff1,https://www.transfermarkt.de/1-fc-slovacko/kader/verein/5544/saison_id/2026/plus/1,42dab36a10cfd13d442ece1bb7499f652fac54d38b8eba2248452673a53bcacf,2026-09-12T20:12:20.704832+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/filip-hruska/profil/spieler/1339658 sha256=0877e14f910b171b4357f9efccede8ad2bb9772a601331008cd00082c8b64ff1; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,1.FC Slovacko,5544,1372149,Gibril Sosseh,Gibril Sosseh,2007-01-01,,,,,,786461,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149,974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03,https://www.transfermarkt.de/1-fc-slovacko/kader/verein/5544/saison_id/2026/plus/1,42dab36a10cfd13d442ece1bb7499f652fac54d38b8eba2248452673a53bcacf,2026-09-12T20:12:35.384787+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149 sha256=974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,AC Sparta Prag,197,1118150,Emmanuel Uchenna,Emmanuel Uchenna Aririerisim,2003-12-04,,,,,,786442,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/emmanuel-uchenna/profil/spieler/1118150,13f3f1f45cde9943f86bd88cfd9aad1451b9848785dcf2140ceb90863b227f82,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12T20:30:43.866207+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/emmanuel-uchenna/profil/spieler/1118150 sha256=13f3f1f45cde9943f86bd88cfd9aad1451b9848785dcf2140ceb90863b227f82; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,295986,76097,Uchenna Aririerisim,786442
CZE1,Bohemians Prag 1905,715,1237999,Samuel Obinaya,Обінайя Самуель Стівович,2005-08-28,,,,,,786453,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/samuel-obinaya/profil/spieler/1237999,cd866ee2530870c1f2c50fb07113fbad78453adb83db5dabd36cb9c927feb028,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12T20:11:44.664086+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/samuel-obinaya/profil/spieler/1237999 sha256=cd866ee2530870c1f2c50fb07113fbad78453adb83db5dabd36cb9c927feb028; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,Bohemians Prag 1905,715,975321,Mohamed Yasser,Mohamed Yasser Nour,2001-05-05,,,,,,786453,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/mohamed-yasser/profil/spieler/975321,4fb4d574fb4d8a7bbb8eec8ade97b3788a0dfba9b105db2f8af4f0eac624fe80,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12T20:09:57.415038+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/mohamed-yasser/profil/spieler/975321 sha256=4fb4d574fb4d8a7bbb8eec8ade97b3788a0dfba9b105db2f8af4f0eac624fe80; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FC Banik Ostrau,377,1052374,Yevgeniy Skyba,Скиба Євгеній Володимирович,2003-03-25,,,,,,786446,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/yevgeniy-skyba/profil/spieler/1052374,e20940a39060e2fac9edd7d599a088d929316c07b6b416a655df17697a0d7d2e,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12T20:10:17.590390+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/yevgeniy-skyba/profil/spieler/1052374 sha256=e20940a39060e2fac9edd7d599a088d929316c07b6b416a655df17697a0d7d2e; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FC Banik Ostrau,377,1118054,Abdullahi Bewene,Abdullahi Ibrahim Bewene,2004-11-29,,,,,,786446,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/abdullahi-bewene/profil/spieler/1118054,247feea597ba63938c0834d076bbfdc5fc0a3482f850c5a30fc51b88d2b2dbb8,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12T20:30:42.924718+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/abdullahi-bewene/profil/spieler/1118054 sha256=247feea597ba63938c0834d076bbfdc5fc0a3482f850c5a30fc51b88d2b2dbb8; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,296616,0,Ibrahim Bewene,786446
CZE1,FC Banik Ostrau,377,726014,Maksym Dyachuk,Дячук Максим Ростиславович,2003-07-21,,,,,,786446,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/maksym-dyachuk/profil/spieler/726014,e9bd243126b449ba3bfe8a5dee044f51895766951da6d57cb53fedb88ec7e183,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12T20:09:09.491948+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/maksym-dyachuk/profil/spieler/726014 sha256=e9bd243126b449ba3bfe8a5dee044f51895766951da6d57cb53fedb88ec7e183; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FC Slovan Liberec,697,482386,Qëndrim Zyba,Qëndrim Zyba,2001-02-03,,,,,,786438,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/qendrim-zyba/profil/spieler/482386,747e9e5b05873968e9b8f2ef7b3cf86395ac48ce12574d8eedffdde0d355ac24,https://www.transfermarkt.de/fc-slovan-liberec/kader/verein/697/saison_id/2026/plus/1,6aba2d7156fcbb82e5f0f245492c388de338ad498bd8ff4bd953a9b7fb194317,2026-09-12T20:08:26.047428+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/qendrim-zyba/profil/spieler/482386 sha256=747e9e5b05873968e9b8f2ef7b3cf86395ac48ce12574d8eedffdde0d355ac24; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FC Viktoria Pilsen,941,569367,Cheick Souaré,Cheick Oumar Souaré,2002-09-03,296378,257306,Cheick Oumar Souaré,2002-09-03,786450,786450,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/cheick-souare/profil/spieler/569367,165e6570911b04ac198b3fdef29f2a52ff07d846c64d59161f7c6f13bf13be38,https://www.transfermarkt.de/fc-viktoria-pilsen/kader/verein/941/saison_id/2026/plus/1,996e90d35b62a49d97cf67985e3302e6eb90152f4e1be1f533a26fcd90f8e7ac,2026-09-12T20:29:57.096331+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/cheick-souare/profil/spieler/569367 sha256=165e6570911b04ac198b3fdef29f2a52ff07d846c64d59161f7c6f13bf13be38; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
CZE1,FC Zbrojovka Brünn,5225,943864,Colin Andrew,Colin Andrew,2004-02-25,,,,,,786447,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/colin-andrew/profil/spieler/943864,478e45c4667ce3a674cc28930c9f63f75989a7667a6d5741ce79fb5918adc032,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12T20:09:46.455913+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/colin-andrew/profil/spieler/943864 sha256=478e45c4667ce3a674cc28930c9f63f75989a7667a6d5741ce79fb5918adc032; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FC Zlin,5545,1180963,Prince Emmanuel,Prince Chibuzor Emmanuel,2005-03-30,134512,0,Prince Chibuzor Emmanuel,2005-03-30,786445,786445,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/prince-emmanuel/profil/spieler/1180963,ab0dbba3aa3e5771f772ca93b616e2eeb2ef7f2db0fe6eb413b4823e0413bfb4,https://www.transfermarkt.de/fc-zlin/kader/verein/5545/saison_id/2026/plus/1,145632bcb3322adba503e23b5de14e7fcaebb0cc067878f73ac83683b3023bd4,2026-09-12T20:30:45.754217+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/prince-emmanuel/profil/spieler/1180963 sha256=ab0dbba3aa3e5771f772ca93b616e2eeb2ef7f2db0fe6eb413b4823e0413bfb4; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
CZE1,FC Zlin,5545,1523194,Moustapha Toure,Mouhamed Moustapha Alassane Toure,2007-10-04,,,,,,786445,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/moustapha-toure/profil/spieler/1523194,2962cf94562026350dcdad7a486b26f0b5953da89de36b5435ddc050bca75f48,https://www.transfermarkt.de/fc-zlin/kader/verein/5545/saison_id/2026/plus/1,145632bcb3322adba503e23b5de14e7fcaebb0cc067878f73ac83683b3023bd4,2026-09-12T20:13:15.708435+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/moustapha-toure/profil/spieler/1523194 sha256=2962cf94562026350dcdad7a486b26f0b5953da89de36b5435ddc050bca75f48; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Jablonec,1322,107665,Filip Novak,Filip Novák,1990-06-26,,,,,,786437,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/filip-novak/profil/spieler/107665,c69c0dc8911eca0531b72da5db0cca21a191d6ff15952655509f2fd81b99b8ba,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,2026-09-12T20:07:53.779933+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/filip-novak/profil/spieler/107665 sha256=c69c0dc8911eca0531b72da5db0cca21a191d6ff15952655509f2fd81b99b8ba; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Mlada Boleslav,5546,1048442,Bolu Ogungbayi,Boluwatife Victor Ogungbayi,2004-05-16,,,,,,786434,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/bolu-ogungbayi/profil/spieler/1048442,077d2f19049ad86899b91edfaf5bd5e47a5857673e316c0a930a9ecdae35deab,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12T20:10:16.524087+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/bolu-ogungbayi/profil/spieler/1048442 sha256=077d2f19049ad86899b91edfaf5bd5e47a5857673e316c0a930a9ecdae35deab; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Mlada Boleslav,5546,1166018,Jan Jinoch,Jan Jinoch,2006-05-02,,,,,,786434,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018,9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12T20:11:10.562073+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018 sha256=9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Mlada Boleslav,5546,941029,Dominik Mares,Dominik Mareš,2003-02-03,,,,,,786434,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/dominik-mares/profil/spieler/941029,5dea33fc95fc4c446139b5c9e266eb7ed1c876af3663d9d3020a0ad6b97ddea1,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12T20:09:45.973082+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/dominik-mares/profil/spieler/941029 sha256=5dea33fc95fc4c446139b5c9e266eb7ed1c876af3663d9d3020a0ad6b97ddea1; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Pardubice,1496,1013809,Jiri Zima,Jiří Zima,2007-12-21,,,,,,790538,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/jiri-zima/profil/spieler/1013809,1bad1aecc0f2c4585928e17be1969f2ca10fec44513a706a08f4f835fd501028,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12T20:10:07.467349+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/jiri-zima/profil/spieler/1013809 sha256=1bad1aecc0f2c4585928e17be1969f2ca10fec44513a706a08f4f835fd501028; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Pardubice,1496,1063475,Mouhamed Tidjane Traore,Mouhamed Tidjane Traore,2003-03-21,,,,,,790538,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/mouhamed-tidjane-traore/profil/spieler/1063475,eed91cb9db5d13265ee90a7935371dddf5586211544a531bd86fa96d9687a5e5,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12T20:10:22.438933+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/mouhamed-tidjane-traore/profil/spieler/1063475 sha256=eed91cb9db5d13265ee90a7935371dddf5586211544a531bd86fa96d9687a5e5; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
