player_tm_id,player,full_name,dob,club_tm_id,club,shirt_number,joined,contract_until,position,foot,height,nationality_text,loan_owner_tm_id,loan_owner,owner_contract_until,profile_notes,source_status,source,source_sha256,retrieved_at,snapshot_date,imported_at
810846,Kaylen,,2004-04-05,385,Fortuna Sittard,33,2026-08-07,2027-06-30,Torwart,,"2,00 m",Deutschland Brasilien,,,,"Vollständiger Name: Kaylen Lage de Santana Reitmaier Geb./Alter: 05.04.2004 (22) Größe: 2,00 m Staatsbürgerschaft: Deutschland Brasilien Position: Torwart Aktueller Verein: Fortuna Sittard Im Team seit: 07.08.2026 Vertrag bis: 30.06.2027 Vertragsoption: vereinsseitig 1 Jahr Ausrüster: adidas Social Media:",CONFIRMED,https://www.transfermarkt.de/kaylen/profil/spieler/810846,b186e93809e1c410f1aea6a45ae06f6e55c4c824242dd5688e149df946158333,2026-09-12T20:09:23.518635+00:00,2026-09-12,2026-09-12T20:15:18.328372+00:00
811432,Alexandre Parsemain,Alexandre Nicolas Duville-Parsemain,2003-05-27,979,Moreirense FC,9,2026-07-02,2030-06-30,Sturm - Mittelstürmer,rechts,"1,85 m",Martinique Frankreich,,,,"Name im Heimatland: Alexandre Nicolas Duville-Parsemain Geb./Alter: 27.05.2003 (23) Geburtsort: Fort-de-France Größe: 1,85 m Staatsbürgerschaft: Martinique Frankreich Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: THE·TEAM Aktueller Verein: Moreirense FC Im Team seit: 02.07.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/alexandre-parsemain/profil/spieler/811432,677f085a91f131802d70efd810db649a02f929c3bad24dda85a4440abd7f58bc,2026-09-12T20:09:24.417386+00:00,2026-09-12,2026-09-12T20:15:18.523266+00:00
812010,David Latal,David Látal,2003-01-21,2077,Sperre,,2026-08-04,,Sturm - Mittelstürmer,rechts,"1,89 m",Tschechien,,,,"Name im Heimatland: David Látal Geb./Alter: 21.01.2003 (23) Größe: 1,89 m Staatsbürgerschaft: Tschechien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Familienangehörige Aktueller Verein: Sperre Im Team seit: 04.08.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/david-latal/profil/spieler/812010,fabe5fc6adc993710fdc050086351ee222df1204271be7dae03dd9be19cedcd6,2026-09-12T20:09:25.408380+00:00,2026-09-12,2026-09-12T20:15:18.710908+00:00
816875,Denis Halinsky,,2003-07-13,1496,FK Pardubice,33,2026-09-04,2026-12-31,Abwehr - Innenverteidiger,rechts,"1,85 m",Tschechien,62,SK Slavia Prag,2030-06-30,"Geb./Alter: 13.07.2003 (23) Größe: 1,85 m Staatsbürgerschaft: Tschechien Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: TOP SPORT MANAGEMENT Aktueller Verein: FK Pardubice Im Team seit: 04.09.2026 Vertrag bis: 31.12.2026 Ausgeliehen von: SK Slavia Prag Vertrag dort bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/denis-halinsky/profil/spieler/816875,f4bfaf20311a25c5d87725c47acc0acfc42b513ba313df15d802f2184226ea18,2026-09-12T20:09:26.423938+00:00,2026-09-12,2026-09-12T20:15:18.904933+00:00
839538,Filip Kolar,Filip Kolář,2005-06-06,22729,FK Mlada Boleslav B,13,2024-07-01,,Abwehr - Linker Verteidiger,,"1,84 m",Tschechien,,,,"Name im Heimatland: Filip Kolář Geb./Alter: 06.06.2005 (21) Größe: 1,84 m Staatsbürgerschaft: Tschechien Position: Abwehr - Linker Verteidiger Aktueller Verein: FK Mlada Boleslav B Im Team seit: 01.07.2024 Vertrag bis: - 2. Verein: FK Mlada Boleslav (#38)",CONFIRMED,https://www.transfermarkt.de/filip-kolar/profil/spieler/839538,b8f390aac59b79cdab44e48d27e24fd7fe38ca6980350bf81561e08e86e35dd8,2026-09-12T20:09:27.525686+00:00,2026-09-12,2026-09-12T20:15:19.083972+00:00
839551,Ondrej Kricfalusi,Ondřej Kričfaluši,2004-03-09,3948,Union Saint-Gilloise,80,2026-07-01,2030-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,95 m",Tschechien,,,,"Name im Heimatland: Ondřej Kričfaluši Geb./Alter: 09.03.2004 (22) Geburtsort: Sokolov Größe: 1,95 m Staatsbürgerschaft: Tschechien Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: SPORT INVEST Aktueller Verein: Union Saint-Gilloise Im Team seit: 01.07.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/ondrej-kricfalusi/profil/spieler/839551,ddff822ca38b5b072162f8b442ad5ae213100c1ecb6d17b00bcdc2c284d04d99,2026-09-12T20:09:28.430176+00:00,2026-09-12,2026-09-12T20:15:19.284284+00:00
858324,Djordje Gordic,Ђорђе Гордић,2004-11-05,5026,Lommel SK,22,2023-01-03,2027-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,88 m",Serbien,,,,"Name im Heimatland: Ђорђе Гордић Geb./Alter: 05.11.2004 (21) Geburtsort: Priboj Größe: 1,88 m Staatsbürgerschaft: Serbien Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: MTIM Group Aktueller Verein: Lommel SK Im Team seit: 03.01.2023 Vertrag bis: 30.06.2027 Social Media:",CONFIRMED,https://www.transfermarkt.de/djordje-gordic/profil/spieler/858324,45736d88af2b5f6c84b7fbbfaa86ea72f3533997b4d157708a9f14b8711f706f,2026-09-12T20:09:29.471389+00:00,2026-09-12,2026-09-12T20:15:19.478328+00:00
865793,Nariman Akhundzada,Nəriman Əhməd oğlu Axundzadə,2004-04-23,39722,Erzurumspor FK,90,2026-08-03,2027-06-30,Sturm - Mittelstürmer,links,"1,85 m",Aserbaidschan,813,Columbus Crew,2029-06-30,"Name im Heimatland: Nəriman Əhməd oğlu Axundzadə Geb./Alter: 23.04.2004 (22) Geburtsort: Lankaran Größe: 1,85 m Staatsbürgerschaft: Aserbaidschan Position: Sturm - Mittelstürmer Fuß: links Spielerberater: FLM Aktueller Verein: Erzurumspor FK Im Team seit: 03.08.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Columbus Crew Vertrag dort bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/nariman-akhundzada/profil/spieler/865793,19b21ff9e61a1db1d24b14e4c2e2b3aa34ee25240ae8e7d1a618719358aa86b6,2026-09-12T20:09:30.328704+00:00,2026-09-12,2026-09-12T20:15:19.674372+00:00
866607,Niko Kovač,,2005-04-08,1005,US Lecce,80,2026-07-01,2029-06-30,Mittelfeld - Defensives Mittelfeld,beidfüßig,"1,85 m",Bosnien-Herzegowina Deutschland,,,,"Geb./Alter: 08.04.2005 (21) Geburtsort: Frankfurt am Main Größe: 1,85 m Staatsbürgerschaft: Bosnien-Herzegowina Deutschland Position: Mittelfeld - Defensives Mittelfeld Fuß: beidfüßig Spielerberater: Familienangehörige Aktueller Verein: US Lecce Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/niko-kovac/profil/spieler/866607,1919b6387770a0e537f273e3e445d095382c24ba1e85af62416a30b794e8c017,2026-09-12T20:09:31.354573+00:00,2026-09-12,2026-09-12T20:15:19.868416+00:00
890272,Karol Borys,,2006-09-28,759,Slask Wroclaw,18,2026-09-09,2029-06-30,Mittelfeld - Offensives Mittelfeld,links,"1,74 m",Polen,,,,"Geb./Alter: 28.09.2006 (19) Geburtsort: Otmuchów Größe: 1,74 m Staatsbürgerschaft: Polen Position: Mittelfeld - Offensives Mittelfeld Fuß: links Spielerberater: SEG Aktueller Verein: Slask Wroclaw Im Team seit: 09.09.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/karol-borys/profil/spieler/890272,54835a3a44952d7d5ce5fc56fbbf7dcbfa50d12c4bba48c5b42232d886bdc450,2026-09-12T20:09:32.539735+00:00,2026-09-12,2026-09-12T20:15:20.072368+00:00
891070,Stanislav Petruța,Stanislav Petruța,2005-10-16,5545,FC Zlin,10,2026-09-08,2027-06-30,Mittelfeld - Defensives Mittelfeld,,"1,81 m",Tschechien Moldawien,377,FC Banik Ostrau,,"Name im Heimatland: Stanislav Petruța Geb./Alter: 16.10.2005 (20) Geburtsort: Cahul Größe: 1,81 m Staatsbürgerschaft: Tschechien Moldawien Position: Mittelfeld - Defensives Mittelfeld Spielerberater: AM-PRO Players ... Aktueller Verein: FC Zlin Im Team seit: 08.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: FC Banik Ostrau Vertrag dort bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/stanislav-petruta/profil/spieler/891070,7e7c308701f7b970cc5f9e55c2c9f9e909f1019b6eef75de7ac61844c49d2031,2026-09-12T20:09:33.385349+00:00,2026-09-12,2026-09-12T20:15:20.273412+00:00
898137,Martin Gjorgievski,Мартин Ѓоргиевски,2005-02-28,20758,MFK Dukla Banska Bystrica,,2026-09-11,2026-12-31,Mittelfeld - Zentrales Mittelfeld,rechts,"1,83 m",Nordmazedonien Bulgarien,5225,FC Zbrojovka Brünn,,"Name im Heimatland: Мартин Ѓоргиевски Geb./Alter: 28.02.2005 (21) Geburtsort: Ohrid Größe: 1,83 m Staatsbürgerschaft: Nordmazedonien Bulgarien Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: Fisher Sport Ltd Aktueller Verein: MFK Dukla Banska Bystrica Im Team seit: 11.09.2026 Vertrag bis: 31.12.2026 Ausgeliehen von: FC Zbrojovka Brünn Vertrag dort bis: -",CONFIRMED,https://www.transfermarkt.de/martin-gjorgievski/profil/spieler/898137,80ead02db7b08e731fcfa9337150892749c1c71bc46c06fa04f3bf70301c878b,2026-09-12T20:09:34.440374+00:00,2026-09-12,2026-09-12T20:15:20.471514+00:00
900037,Tom Akpakoun,,2005-04-22,515,Vereinslos,,2026-07-01,,Abwehr - Innenverteidiger,rechts,"1,74 m",Frankreich Benin,,,,"Geb./Alter: 22.04.2005 (21) Geburtsort: Nîmes Größe: 1,74 m Staatsbürgerschaft: Frankreich Benin Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: Soccermax Aktueller Verein: Vereinslos Im Team seit: 01.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/tom-akpakoun/profil/spieler/900037,770c0913a9e6c1e27bd9764a006b54c32d72bbb7d2b2c2fdb686029078f57204,2026-09-12T20:09:35.389003+00:00,2026-09-12,2026-09-12T20:15:20.654022+00:00
902869,Rica Rocha,Ricardo Joaquim Ferreira Rocha,2003-09-07,15136,Vitória Guimarães SC B,80,2024-07-01,2028-06-30,Mittelfeld - Defensives Mittelfeld,beidfüßig,"1,82 m",Portugal,,,,"Name im Heimatland: Ricardo Joaquim Ferreira Rocha Geb./Alter: 07.09.2003 (23) Geburtsort: Espinho Größe: 1,82 m Staatsbürgerschaft: Portugal Position: Mittelfeld - Defensives Mittelfeld Fuß: beidfüßig Aktueller Verein: Vitória Guimarães SC B Im Team seit: 01.07.2024 Vertrag bis: 30.06.2028 2. Verein: Vitória Guimarães SC (#80)",CONFIRMED,https://www.transfermarkt.de/rica-rocha/profil/spieler/902869,2d6114081ecf00accc2a3670ebbc81faed8ab51e5c7eeb6d48aaefa43ca30217,2026-09-12T20:09:36.599523+00:00,2026-09-12,2026-09-12T20:15:20.892742+00:00
906307,Diogo Dias,Diogo Alexandre Aranha Dias,2003-06-17,1465,GD Estoril Praia,23,2025-07-01,2027-06-30,Torwart,rechts,"1,88 m",Portugal,,,,"Name im Heimatland: Diogo Alexandre Aranha Dias Geb./Alter: 17.06.2003 (23) Geburtsort: Cascais Größe: 1,88 m Staatsbürgerschaft: Portugal Position: Torwart Fuß: rechts Spielerberater: Sferico Sports ... Aktueller Verein: GD Estoril Praia Im Team seit: 01.07.2025 Vertrag bis: 30.06.2027 Letzte Verlängerung: 02.07.2026",CONFIRMED,https://www.transfermarkt.de/diogo-dias/profil/spieler/906307,04cf6925bec3a6cde18edcea2a8e4f23301455a3006837fa0331f4dc95bb32da,2026-09-12T20:09:37.823210+00:00,2026-09-12,2026-09-12T20:15:21.086791+00:00
924800,Axel Camblan,Axel Jorge Serge Alain Camblan,2003-08-30,1465,GD Estoril Praia,9,2026-09-03,2029-06-30,Sturm - Rechtsaußen,rechts,"1,74 m",Frankreich,,,,"Name im Heimatland: Axel Jorge Serge Alain Camblan Geb./Alter: 30.08.2003 (23) Geburtsort: Brest Größe: 1,74 m Staatsbürgerschaft: Frankreich Position: Sturm - Rechtsaußen Fuß: rechts Spielerberater: ARANEA Aktueller Verein: GD Estoril Praia Im Team seit: 03.09.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/axel-camblan/profil/spieler/924800,d8fda5333927b03469d8989ff95ed932c0494467f4a6e418fd9258513d851ed3,2026-09-12T20:09:38.607253+00:00,2026-09-12,2026-09-12T20:15:21.319117+00:00
925845,Augusto Owusu,Augusto Seedorf Owusu,2005-01-28,506,Juventus Turin,41,2026-09-07,2028-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,89 m",Italien Ghana,,,,"Name im Heimatland: Augusto Seedorf Owusu Geb./Alter: 28.01.2005 (21) Geburtsort: Torino Größe: 1,89 m Staatsbürgerschaft: Italien Ghana Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: The Football Street Aktueller Verein: Juventus Turin Im Team seit: 07.09.2026 Vertrag bis: 30.06.2028 2. Verein: Juventus Next Gen (#8) Social Media:",CONFIRMED,https://www.transfermarkt.de/augusto-owusu/profil/spieler/925845,27d1a74bdab538ceef5a6a8dd34d54a0004325ca0cca82eb492c8f8697dd0a47,2026-09-12T20:09:39.513610+00:00,2026-09-12,2026-09-12T20:15:21.556076+00:00
926766,Johaneko Louis-Jean,,2004-06-28,6688,Bilbao Athletic,12,2024-08-07,2027-06-30,Abwehr - Rechter Verteidiger,rechts,"1,75 m",Frankreich,,,,"Geb./Alter: 28.06.2004 (22) Geburtsort: Bayonne Größe: 1,75 m Staatsbürgerschaft: Frankreich Position: Abwehr - Rechter Verteidiger Fuß: rechts Aktueller Verein: Bilbao Athletic Im Team seit: 07.08.2024 Vertrag bis: 30.06.2027 2. Verein: Athletic Bilbao (#31)",CONFIRMED,https://www.transfermarkt.de/johaneko-louis-jean/profil/spieler/926766,bd858392874d8723ed5d87390d6446ab67c8b954f5e53f69a6359e3114d11df5,2026-09-12T20:09:40.533838+00:00,2026-09-12,2026-09-12T20:15:21.752312+00:00
927714,Carlos Eduardo,,2002-08-10,63993,Sabah FK,,2026-09-09,2027-06-30,Sturm - Mittelstürmer,links,"1,92 m",Brasilien,2424,Gil Vicente FC,2028-06-30,"Vollständiger Name: Carlos Eduardo Borges Parente Geb./Alter: 10.08.2002 (24) Geburtsort: Santa Catarina Größe: 1,92 m Staatsbürgerschaft: Brasilien Position: Sturm - Mittelstürmer Fuß: links Spielerberater: Foottalent ... Aktueller Verein: Sabah FK Im Team seit: 09.09.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: Gil Vicente FC Vertrag dort bis: 30.06.2028",CONFIRMED,https://www.transfermarkt.de/carlos-eduardo/profil/spieler/927714,5fea76b272e4c34e96e11dd5a501de7739ae74d16e93d146f31540a635881309,2026-09-12T20:09:41.421054+00:00,2026-09-12,2026-09-12T20:15:22.057079+00:00
935507,Axel Drouhin,,2000-03-18,601,KV Kortrijk,21,2026-09-03,2029-06-30,Abwehr - Innenverteidiger,rechts,"1,87 m",Frankreich,,,,"Geb./Alter: 18.03.2000 (26) Geburtsort: Dijon Größe: 1,87 m Staatsbürgerschaft: Frankreich Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: PASSE-D Aktueller Verein: KV Kortrijk Im Team seit: 03.09.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/axel-drouhin/profil/spieler/935507,f4b672c7f57118a31acb38f0c24572b8167d0976515ce56a68c69b766c145e07,2026-09-12T20:09:42.485665+00:00,2026-09-12,2026-09-12T20:15:22.260603+00:00
936684,Saad El Haddad,سعد الحداد,2005-07-24,11083,NK Rudes,,2026-09-07,2026-12-31,Mittelfeld - Offensives Mittelfeld,rechts,"1,75 m",Marokko Italien,607,Venezia FC,2027-06-30,"Name im Heimatland: سعد الحداد Geb./Alter: 24.07.2005 (21) Geburtsort: Genova Größe: 1,75 m Staatsbürgerschaft: Marokko Italien Position: Mittelfeld - Offensives Mittelfeld Fuß: rechts Spielerberater: PDP s.r.l.  ... Aktueller Verein: NK Rudes Im Team seit: 07.09.2026 Vertrag bis: 31.12.2026 Ausgeliehen von: Venezia FC Vertrag dort bis: 30.06.2027",CONFIRMED,https://www.transfermarkt.de/saad-el-haddad/profil/spieler/936684,f12b0e943f8c2e9cebf9524d50754cd10e4a5235ce7b0935d65a98e51d31c703,2026-09-12T20:09:43.474331+00:00,2026-09-12,2026-09-12T20:15:22.482653+00:00
940793,David Nykrin,David Nykrín,2004-06-28,6488,FK Jablonec B,,2021-07-01,,Abwehr - Linker Verteidiger,links,"1,75 m",Tschechien,,,,"Name im Heimatland: David Nykrín Geb./Alter: 28.06.2004 (22) Größe: 1,75 m Staatsbürgerschaft: Tschechien Position: Abwehr - Linker Verteidiger Fuß: links Aktueller Verein: FK Jablonec B Im Team seit: 01.07.2021 Vertrag bis: - 2. Verein: FK Jablonec (#12)",CONFIRMED,https://www.transfermarkt.de/david-nykrin/profil/spieler/940793,9fb551164fc1f2b3f3fd21294017510850d5020f7a4e34cc3594bb230ccf2245,2026-09-12T20:09:44.677389+00:00,2026-09-12,2026-09-12T20:15:22.716539+00:00
941029,Dominik Mares,Dominik Mareš,2003-02-03,5546,FK Mlada Boleslav,24,2025-01-10,,Mittelfeld - Rechtes Mittelfeld,rechts,"1,86 m",Tschechien,,,,"Name im Heimatland: Dominik Mareš Geb./Alter: 03.02.2003 (23) Größe: 1,86 m Staatsbürgerschaft: Tschechien Position: Mittelfeld - Rechtes Mittelfeld Fuß: rechts Aktueller Verein: FK Mlada Boleslav Im Team seit: 10.01.2025 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/dominik-mares/profil/spieler/941029,5dea33fc95fc4c446139b5c9e266eb7ed1c876af3663d9d3020a0ad6b97ddea1,2026-09-12T20:09:45.973082+00:00,2026-09-12,2026-09-12T20:15:22.904583+00:00
943864,Colin Andrew,,2004-02-25,5225,FC Zbrojovka Brünn,30,2026-02-11,,Torwart,links,"1,98 m",Tschechien Nigeria,,,,"Geb./Alter: 25.02.2004 (22) Geburtsort: Praha Größe: 1,98 m Staatsbürgerschaft: Tschechien Nigeria Position: Torwart Fuß: links Spielerberater: STIG Aktueller Verein: FC Zbrojovka Brünn Im Team seit: 11.02.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/colin-andrew/profil/spieler/943864,478e45c4667ce3a674cc28930c9f63f75989a7667a6d5741ce79fb5918adc032,2026-09-12T20:09:46.455913+00:00,2026-09-12,2026-09-12T20:15:23.155143+00:00
946616,Timo Schreuder,Timo Christian Schreuder,2006-09-25,24368,SC Heerenveen U21,,2025-07-01,2026-06-30,Torwart,,,Niederlande,,,,Name im Heimatland: Timo Christian Schreuder Geb./Alter: 25.09.2006 (19) Geburtsort: Purmerend Staatsbürgerschaft: Niederlande Position: Torwart Aktueller Verein: SC Heerenveen U21 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2026 Vertragsoption: vereinsseitig 1 Jahr 2. Verein: SC Heerenveen (#30),CONFIRMED,https://www.transfermarkt.de/timo-schreuder/profil/spieler/946616,3bb981785e59e3128692088ee4a8c7a32b51738d9d449653163e82b76f06c28b,2026-09-12T20:09:47.453103+00:00,2026-09-12,2026-09-12T20:15:23.568677+00:00
946964,Viktor Damjanic,Viktor Damjanić,2005-11-03,2727,Oud-Heverlee Leuven,15,2025-07-23,2028-06-30,Abwehr - Innenverteidiger,links,"1,95 m",Kroatien,,,,"Name im Heimatland: Viktor Damjanić Geb./Alter: 03.11.2005 (20) Geburtsort: Šibenik Größe: 1,95 m Staatsbürgerschaft: Kroatien Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: Universal Twenty Two Aktueller Verein: Oud-Heverlee Leuven Im Team seit: 23.07.2025 Vertrag bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/viktor-damjanic/profil/spieler/946964,44103bff85743ef630b92ac7603855af785b9a6cd3c0b9278ee0388af5c0bfb0,2026-09-12T20:09:48.555404+00:00,2026-09-12,2026-09-12T20:15:24.011800+00:00
951101,Jimte Scholten,,2006-03-09,24368,SC Heerenveen U21,,2025-07-01,2027-06-30,Abwehr - Rechter Verteidiger,rechts,,Niederlande,,,,Geb./Alter: 09.03.2006 (20) Staatsbürgerschaft: Niederlande Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: SportLife Management Aktueller Verein: SC Heerenveen U21 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2027 Vertragsoption: vereinsseitig 1 Jahr Letzte Verlängerung: 10.06.2026 2. Verein: SC Heerenveen (#41),CONFIRMED,https://www.transfermarkt.de/jimte-scholten/profil/spieler/951101,9915347d2fcc0321dda1828a1bc3281076561046f30c539d70561a3012f8d4b9,2026-09-12T20:09:49.418682+00:00,2026-09-12,2026-09-12T20:15:24.435643+00:00
952093,Burak Enes Yıkıcı,,2004-03-29,2832,Gaziantep FK,,2024-07-01,2027-06-30,Mittelfeld - Offensives Mittelfeld,,,Türkei,,,,Geb./Alter: 29.03.2004 (22) Geburtsort: Gaziantep Staatsbürgerschaft: Türkei Position: Mittelfeld - Offensives Mittelfeld Aktueller Verein: Gaziantep FK Im Team seit: 01.07.2024 Vertrag bis: 30.06.2027,CONFIRMED,https://www.transfermarkt.de/burak-enes-yikici/profil/spieler/952093,19f3036e8495e528beff991771e4fa84aef6e1861a3c8099b30829408f71805e,2026-09-12T20:09:50.560883+00:00,2026-09-12,2026-09-12T20:15:24.887845+00:00
956050,Bill Antonio,Bill Leeroy Antonio,2002-09-03,354,KV Mechelen,29,2024-01-01,2027-06-30,Sturm - Rechtsaußen,rechts,"1,77 m",Simbabwe,,,,"Name im Heimatland: Bill Leeroy Antonio Geb./Alter: 03.09.2002 (24) Geburtsort: Harare Größe: 1,77 m Staatsbürgerschaft: Simbabwe Position: Sturm - Rechtsaußen Fuß: rechts Aktueller Verein: KV Mechelen Im Team seit: 01.01.2024 Vertrag bis: 30.06.2027 Vertragsoption: vereinsseitig 1 Jahr Letzte Verlängerung: 23.02.2024 Social Media:",CONFIRMED,https://www.transfermarkt.de/bill-antonio/profil/spieler/956050,ef1806b70c1f80ff7a26b2968fea05cae8c31c4492836a2e60c71309fff82e69,2026-09-12T20:09:51.639636+00:00,2026-09-12,2026-09-12T20:15:25.352328+00:00
957822,Eddy Kouadio,Eddy Nda Konan Kouadio,2006-05-03,2919,AC Monza,60,2026-07-08,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,91 m",Italien Elfenbeinküste,430,AC Florenz,2030-06-30,"Name im Heimatland: Eddy Nda Konan Kouadio Geb./Alter: 03.05.2006 (20) Geburtsort: Prato Größe: 1,91 m Staatsbürgerschaft: Italien Elfenbeinküste Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: GEA FIRST Aktueller Verein: AC Monza Im Team seit: 08.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: AC Florenz Vertrag dort bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/eddy-kouadio/profil/spieler/957822,68501dc01f8a14f0c6c9354e85ef827bc35e62a847f88f0d018ecde3aab70a4c,2026-09-12T20:09:52.602629+00:00,2026-09-12,2026-09-12T20:15:25.810453+00:00
958931,Afonso Vieira,Afonso Fernandes Lopes Vieira,2007-01-12,142579,Moreirense FC Sub-23,89,2026-07-01,2027-06-30,Sturm - Linksaußen,links,,Portugal,,,,Name im Heimatland: Afonso Fernandes Lopes Vieira Geb./Alter: 12.01.2007 (19) Geburtsort: Guimarães Staatsbürgerschaft: Portugal Position: Sturm - Linksaußen Fuß: links Spielerberater: MNM Sports ... Aktueller Verein: Moreirense FC Sub-23 Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 2. Verein: Moreirense FC (#89),CONFIRMED,https://www.transfermarkt.de/afonso-vieira/profil/spieler/958931,7dc92e2d6dec24b6932ed52b27ecee6feb30ce15fb5d456126fc6db6aa176d8d,2026-09-12T20:09:53.529195+00:00,2026-09-12,2026-09-12T20:15:26.262533+00:00
959049,João Trovisco,João Pedro Costa Trovisco,2007-10-23,10789,SC Braga B,87,2026-07-01,2029-06-30,Mittelfeld - Offensives Mittelfeld,rechts,,Portugal,,,,Name im Heimatland: João Pedro Costa Trovisco Geb./Alter: 23.10.2007 (18) Geburtsort: Braga Staatsbürgerschaft: Portugal Position: Mittelfeld - Offensives Mittelfeld Fuß: rechts Spielerberater: FIA Football Aktueller Verein: SC Braga B Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 2. Verein: SC Braga (#87),CONFIRMED,https://www.transfermarkt.de/joao-trovisco/profil/spieler/959049,bcfd313b08375150ccbcb76e38861bbb2dd6d88cc77cda9d27c6930bcb42254f,2026-09-12T20:09:54.395415+00:00,2026-09-12,2026-09-12T20:15:26.745642+00:00
961087,Pablo García,Pablo García Fernández,2006-06-13,630,Racing Santander,15,2026-09-01,2030-06-30,Sturm - Rechtsaußen,links,"1,75 m",Spanien,,,,"Name im Heimatland: Pablo García Fernández Geb./Alter: 13.06.2006 (20) Geburtsort: Sevilla Größe: 1,75 m Staatsbürgerschaft: Spanien Position: Sturm - Rechtsaußen Fuß: links Spielerberater: AS1 Aktueller Verein: Racing Santander Im Team seit: 01.09.2026 Vertrag bis: 30.06.2030 Ausrüster: adidas Social Media:",CONFIRMED,https://www.transfermarkt.de/pablo-garcia/profil/spieler/961087,4ddd21713de9444dee966a6331b57da617d1c596cdc834584a9a8c964c37c001,2026-09-12T20:09:55.444594+00:00,2026-09-12,2026-09-12T20:15:27.262823+00:00
962555,Abakar Sylla,Abakar Loubadhe Sylla,2002-12-25,2832,Gaziantep FK,21,2026-09-04,2028-06-30,Abwehr - Innenverteidiger,links,"1,88 m",Elfenbeinküste,,,,"Name im Heimatland: Abakar Loubadhe Sylla Geb./Alter: 25.12.2002 (23) Geburtsort: Daloa Größe: 1,88 m Staatsbürgerschaft: Elfenbeinküste Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: Team Sylla Aktueller Verein: Gaziantep FK Im Team seit: 04.09.2026 Vertrag bis: 30.06.2028 Vertragsoption: ein weiteres Jahr Social Media:",CONFIRMED,https://www.transfermarkt.de/abakar-sylla/profil/spieler/962555,37845a192952312c9c0a1eba739f019de2bc43ec65994172510be1791406fe14,2026-09-12T20:09:56.654402+00:00,2026-09-12,2026-09-12T20:15:27.776631+00:00
975321,Mohamed Yasser,Mohamed Yasser Nour,2001-05-05,715,Bohemians Prag 1905,,2026-09-01,2029-06-30,Sturm - Mittelstürmer,,"1,93 m",Ägypten,,,,"Name im Heimatland: Mohamed Yasser Nour Geb./Alter: 05.05.2001 (25) Geburtsort: Sherbin Größe: 1,93 m Staatsbürgerschaft: Ägypten Position: Sturm - Mittelstürmer Spielerberater: JM Management,s.r.o. Aktueller Verein: Bohemians Prag 1905 Im Team seit: 01.09.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/mohamed-yasser/profil/spieler/975321,4fb4d574fb4d8a7bbb8eec8ade97b3788a0dfba9b105db2f8af4f0eac624fe80,2026-09-12T20:09:57.415038+00:00,2026-09-12,2026-09-12T20:15:28.297348+00:00
