league,club_name,club_tm_id,player_tm_id,player,dob,club_id,status,decision,profile_source,profile_sha256,source_url,source_sha256,exact_candidates,duplicate_leads,fuzzy_candidates,known_aliases_searched,review_reason,provenance
CZE1,1.FC Slovacko,5544,1372149,Gibril Sosseh,2007-01-01,786461,REVIEW_REQUIRED,CREATE_READY,https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149,974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03,https://www.transfermarkt.de/1-fc-slovacko/kader/verein/5544/saison_id/2026/plus/1,42dab36a10cfd13d442ece1bb7499f652fac54d38b8eba2248452673a53bcacf,[],"{""people"": [], ""reasons"": {}}",[],"[""Gibril Sosseh""]","adult scoped-squad profile with zero exact, duplicate-index, and fuzzy candidates",Profile https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149 sha256=974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03; queue https://www.transfermarkt.de/1-fc-slovacko/kader/verein/5544/saison_id/2026/plus/1 sha256=42dab36a10cfd13d442ece1bb7499f652fac54d38b8eba2248452673a53bcacf; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FC Zlin,5545,1180963,Prince Chibuzor Emmanuel,2005-03-30,786445,CONFIRMED,KNOWN_IDENTITY,https://www.transfermarkt.de/prince-emmanuel/profil/spieler/1180963,ab0dbba3aa3e5771f772ca93b616e2eeb2ef7f2db0fe6eb413b4823e0413bfb4,https://www.transfermarkt.de/fc-zlin/kader/verein/5545/saison_id/2026/plus/1,145632bcb3322adba503e23b5de14e7fcaebb0cc067878f73ac83683b3023bd4,"[{""fm_id"": ""134512"", ""fifa_id"": ""0"", ""name"": ""Prince Chibuzor Emmanuel"", ""dob"": ""2005-03-30"", ""club_id"": ""786445""}]","{""people"": [{""fm_id"": ""134512"", ""fifa_id"": ""0"", ""name"": ""Prince Chibuzor Emmanuel"", ""dob"": ""2005-03-30"", ""club_id"": ""786445""}], ""reasons"": {""134512"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 1.0, ""fm_id"": ""134512"", ""fifa_id"": ""0"", ""name"": ""Prince Chibuzor Emmanuel"", ""dob"": ""2005-03-30"", ""club_id"": ""786445""}]","[""Prince Emmanuel"", ""Prince Chibuzor Emmanuel""]",already confirmed in identity-resolutions.csv,Profile https://www.transfermarkt.de/prince-emmanuel/profil/spieler/1180963 sha256=ab0dbba3aa3e5771f772ca93b616e2eeb2ef7f2db0fe6eb413b4823e0413bfb4; queue https://www.transfermarkt.de/fc-zlin/kader/verein/5545/saison_id/2026/plus/1 sha256=145632bcb3322adba503e23b5de14e7fcaebb0cc067878f73ac83683b3023bd4; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FC Zlin,5545,1523194,Mouhamed Moustapha Alassane Toure,2007-10-04,786445,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/moustapha-toure/profil/spieler/1523194,2962cf94562026350dcdad7a486b26f0b5953da89de36b5435ddc050bca75f48,https://www.transfermarkt.de/fc-zlin/kader/verein/5545/saison_id/2026/plus/1,145632bcb3322adba503e23b5de14e7fcaebb0cc067878f73ac83683b3023bd4,[],"{""people"": [], ""reasons"": {}}",[],"[""Moustapha Toure"", ""Mouhamed Moustapha Alassane Toure""]",missing profile fields: contract_until,Profile https://www.transfermarkt.de/moustapha-toure/profil/spieler/1523194 sha256=2962cf94562026350dcdad7a486b26f0b5953da89de36b5435ddc050bca75f48; queue https://www.transfermarkt.de/fc-zlin/kader/verein/5545/saison_id/2026/plus/1 sha256=145632bcb3322adba503e23b5de14e7fcaebb0cc067878f73ac83683b3023bd4; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FK Mlada Boleslav,5546,1048442,Boluwatife Victor Ogungbayi,2004-05-16,786434,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/bolu-ogungbayi/profil/spieler/1048442,077d2f19049ad86899b91edfaf5bd5e47a5857673e316c0a930a9ecdae35deab,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,[],"{""people"": [{""fm_id"": ""295875"", ""fifa_id"": ""0"", ""name"": ""Boluwatife Ogungbayi"", ""dob"": ""2004-05-16"", ""club_id"": ""786441""}], ""reasons"": {""295875"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.8636, ""fm_id"": ""295875"", ""fifa_id"": ""0"", ""name"": ""Boluwatife Ogungbayi"", ""dob"": ""2004-05-16"", ""club_id"": ""786441""}]","[""Bolu Ogungbayi"", ""Boluwatife Victor Ogungbayi""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/bolu-ogungbayi/profil/spieler/1048442 sha256=077d2f19049ad86899b91edfaf5bd5e47a5857673e316c0a930a9ecdae35deab; queue https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1 sha256=5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FK Mlada Boleslav,5546,1166018,Jan Jinoch,2006-05-02,786434,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018,9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,[],"{""people"": [], ""reasons"": {}}",[],"[""Jan Jinoch""]",missing profile fields: contract_until,Profile https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018 sha256=9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894; queue https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1 sha256=5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FK Mlada Boleslav,5546,941029,Dominik Mareš,2003-02-03,786434,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/dominik-mares/profil/spieler/941029,5dea33fc95fc4c446139b5c9e266eb7ed1c876af3663d9d3020a0ad6b97ddea1,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,[],"{""people"": [{""fm_id"": ""11340"", ""fifa_id"": ""0"", ""name"": ""Dominik Mareš"", ""dob"": ""2002-02-03"", ""club_id"": ""786434""}], ""reasons"": {""11340"": [""EXACT_NAME_DIFFERENT_DOB_SAME_CLUB""]}}",[],"[""Dominik Mares"", ""Dominik Mareš""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/dominik-mares/profil/spieler/941029 sha256=5dea33fc95fc4c446139b5c9e266eb7ed1c876af3663d9d3020a0ad6b97ddea1; queue https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1 sha256=5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FC Slovan Liberec,697,482386,Qëndrim Zyba,2001-02-03,786438,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/qendrim-zyba/profil/spieler/482386,747e9e5b05873968e9b8f2ef7b3cf86395ac48ce12574d8eedffdde0d355ac24,https://www.transfermarkt.de/fc-slovan-liberec/kader/verein/697/saison_id/2026/plus/1,6aba2d7156fcbb82e5f0f245492c388de338ad498bd8ff4bd953a9b7fb194317,[],"{""people"": [{""fm_id"": ""11204"", ""fifa_id"": ""0"", ""name"": ""Qëndrim Zyba"", ""dob"": ""2001-01-03"", ""club_id"": ""786438""}], ""reasons"": {""11204"": [""EXACT_NAME_DIFFERENT_DOB_SAME_CLUB""]}}",[],"[""Qëndrim Zyba""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/qendrim-zyba/profil/spieler/482386 sha256=747e9e5b05873968e9b8f2ef7b3cf86395ac48ce12574d8eedffdde0d355ac24; queue https://www.transfermarkt.de/fc-slovan-liberec/kader/verein/697/saison_id/2026/plus/1 sha256=6aba2d7156fcbb82e5f0f245492c388de338ad498bd8ff4bd953a9b7fb194317; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,Bohemians Prag 1905,715,1237999,Обінайя Самуель Стівович,2005-08-28,786453,REVIEW_REQUIRED,CREATE_READY,https://www.transfermarkt.de/samuel-obinaya/profil/spieler/1237999,cd866ee2530870c1f2c50fb07113fbad78453adb83db5dabd36cb9c927feb028,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,[],"{""people"": [], ""reasons"": {}}",[],"[""Samuel Obinaya"", ""Обінайя Самуель Стівович""]","adult scoped-squad profile with zero exact, duplicate-index, and fuzzy candidates",Profile https://www.transfermarkt.de/samuel-obinaya/profil/spieler/1237999 sha256=cd866ee2530870c1f2c50fb07113fbad78453adb83db5dabd36cb9c927feb028; queue https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1 sha256=ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,Bohemians Prag 1905,715,975321,Mohamed Yasser Nour,2001-05-05,786453,REVIEW_REQUIRED,CREATE_READY,https://www.transfermarkt.de/mohamed-yasser/profil/spieler/975321,4fb4d574fb4d8a7bbb8eec8ade97b3788a0dfba9b105db2f8af4f0eac624fe80,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,[],"{""people"": [], ""reasons"": {}}",[],"[""Mohamed Yasser"", ""Mohamed Yasser Nour""]","adult scoped-squad profile with zero exact, duplicate-index, and fuzzy candidates",Profile https://www.transfermarkt.de/mohamed-yasser/profil/spieler/975321 sha256=4fb4d574fb4d8a7bbb8eec8ade97b3788a0dfba9b105db2f8af4f0eac624fe80; queue https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1 sha256=ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FK Teplice,814,303440,Ladislav Takács,1996-07-15,786443,CONFIRMED,KNOWN_IDENTITY,https://www.transfermarkt.de/laco-takacs/profil/spieler/303440,620821fb6a6be523425178c78b5d6c77f533b27b5d5062f5f5548b41b47cfc21,https://www.transfermarkt.de/fk-teplice/kader/verein/814/saison_id/2026/plus/1,d56a4f10e63ee591f34d8043653f8dec1ff43e812697defcdc04274a50cee948,"[{""fm_id"": ""295259"", ""fifa_id"": ""253695"", ""name"": ""Ladislav Takács"", ""dob"": ""1996-07-15"", ""club_id"": ""786443""}]","{""people"": [{""fm_id"": ""295259"", ""fifa_id"": ""253695"", ""name"": ""Ladislav Takács"", ""dob"": ""1996-07-15"", ""club_id"": ""786443""}], ""reasons"": {""295259"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 1.0, ""fm_id"": ""295259"", ""fifa_id"": ""253695"", ""name"": ""Ladislav Takács"", ""dob"": ""1996-07-15"", ""club_id"": ""786443""}]","[""Laco Takacs"", ""Ladislav Takács""]",already confirmed in identity-resolutions.csv,Profile https://www.transfermarkt.de/laco-takacs/profil/spieler/303440 sha256=620821fb6a6be523425178c78b5d6c77f533b27b5d5062f5f5548b41b47cfc21; queue https://www.transfermarkt.de/fk-teplice/kader/verein/814/saison_id/2026/plus/1 sha256=d56a4f10e63ee591f34d8043653f8dec1ff43e812697defcdc04274a50cee948; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
CZE1,FC Viktoria Pilsen,941,569367,Cheick Oumar Souaré,2002-09-03,786450,CONFIRMED,KNOWN_IDENTITY,https://www.transfermarkt.de/cheick-souare/profil/spieler/569367,165e6570911b04ac198b3fdef29f2a52ff07d846c64d59161f7c6f13bf13be38,https://www.transfermarkt.de/fc-viktoria-pilsen/kader/verein/941/saison_id/2026/plus/1,996e90d35b62a49d97cf67985e3302e6eb90152f4e1be1f533a26fcd90f8e7ac,"[{""fm_id"": ""296378"", ""fifa_id"": ""257306"", ""name"": ""Cheick Oumar Souaré"", ""dob"": ""2002-09-03"", ""club_id"": ""786450""}]","{""people"": [{""fm_id"": ""296378"", ""fifa_id"": ""257306"", ""name"": ""Cheick Oumar Souaré"", ""dob"": ""2002-09-03"", ""club_id"": ""786450""}], ""reasons"": {""296378"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 1.0, ""fm_id"": ""296378"", ""fifa_id"": ""257306"", ""name"": ""Cheick Oumar Souaré"", ""dob"": ""2002-09-03"", ""club_id"": ""786450""}]","[""Cheick Souaré"", ""Cheick Oumar Souaré""]",already confirmed in identity-resolutions.csv,Profile https://www.transfermarkt.de/cheick-souare/profil/spieler/569367 sha256=165e6570911b04ac198b3fdef29f2a52ff07d846c64d59161f7c6f13bf13be38; queue https://www.transfermarkt.de/fc-viktoria-pilsen/kader/verein/941/saison_id/2026/plus/1 sha256=996e90d35b62a49d97cf67985e3302e6eb90152f4e1be1f533a26fcd90f8e7ac; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,FC Villarreal,1050,842420,Nathan-Dylan Saliba,2004-02-07,2949140,CONFIRMED,KNOWN_IDENTITY,https://www.transfermarkt.de/nathan-saliba/profil/spieler/842420,a56e57470a31fad89783866360802030b96c67143539b19f864d7f94cc5900ae,https://www.transfermarkt.de/fc-villarreal/kader/verein/1050/saison_id/2026/plus/1,76215b82832fece6d6de93123ad795d49311f510fff19b98aff2b25509707ccd,"[{""fm_id"": ""235253"", ""fifa_id"": ""260398"", ""name"": ""Nathan-Dylan Saliba"", ""dob"": ""2004-02-07"", ""club_id"": ""2949140""}]","{""people"": [{""fm_id"": ""235253"", ""fifa_id"": ""260398"", ""name"": ""Nathan-Dylan Saliba"", ""dob"": ""2004-02-07"", ""club_id"": ""2949140""}], ""reasons"": {""235253"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 1.0, ""fm_id"": ""235253"", ""fifa_id"": ""260398"", ""name"": ""Nathan-Dylan Saliba"", ""dob"": ""2004-02-07"", ""club_id"": ""2949140""}]","[""Nathan Saliba"", ""Nathan-Dylan Saliba""]",already confirmed in identity-resolutions.csv,Profile https://www.transfermarkt.de/nathan-saliba/profil/spieler/842420 sha256=a56e57470a31fad89783866360802030b96c67143539b19f864d7f94cc5900ae; queue https://www.transfermarkt.de/fc-villarreal/kader/verein/1050/saison_id/2026/plus/1 sha256=76215b82832fece6d6de93123ad795d49311f510fff19b98aff2b25509707ccd; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,FC Málaga,1084,1057394,Rafael Rodríguez Ruiz,2003-07-10,2949129,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/rafa-rodriguez/profil/spieler/1057394,748423d042e5cadb46212b7c80b3950e50cca20bda2964d1fbcd9019a68dd27a,https://www.transfermarkt.de/fc-malaga/kader/verein/1084/saison_id/2026/plus/1,010cc01e9ffddb589e8d4eee92742f40620b134f4175b7670f0053ce4e9c9309,[],"{""people"": [{""fm_id"": ""289780"", ""fifa_id"": ""78193"", ""name"": ""Rafael Rodríguez"", ""dob"": ""2003-07-10"", ""club_id"": ""2949129""}], ""reasons"": {""289780"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.8824, ""fm_id"": ""289780"", ""fifa_id"": ""78193"", ""name"": ""Rafael Rodríguez"", ""dob"": ""2003-07-10"", ""club_id"": ""2949129""}]","[""Rafa Rodríguez"", ""Rafael Rodríguez Ruiz""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/rafa-rodriguez/profil/spieler/1057394 sha256=748423d042e5cadb46212b7c80b3950e50cca20bda2964d1fbcd9019a68dd27a; queue https://www.transfermarkt.de/fc-malaga/kader/verein/1084/saison_id/2026/plus/1 sha256=010cc01e9ffddb589e8d4eee92742f40620b134f4175b7670f0053ce4e9c9309; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,Deportivo Alavés,1108,175446,Jonathan Castro Otto,1994-03-03,2949141,REVIEW_REQUIRED,CREATE_READY,https://www.transfermarkt.de/jonny-otto/profil/spieler/175446,8167a0072d69e483a108dfab62f9863d488149abcac44f5f6687ae4234f949e4,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,[],"{""people"": [], ""reasons"": {}}",[],"[""Jonny Otto"", ""Jonathan Castro Otto""]","adult scoped-squad profile with zero exact, duplicate-index, and fuzzy candidates",Profile https://www.transfermarkt.de/jonny-otto/profil/spieler/175446 sha256=8167a0072d69e483a108dfab62f9863d488149abcac44f5f6687ae4234f949e4; queue https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1 sha256=06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,Deportivo Alavés,1108,431190,Carlos Nahuel Benavidez Protesoni,1998-03-30,2949141,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/carlos-protesoni/profil/spieler/431190,d98568c83361f080db62a6b4ec2a92433ef82d09a6dd6eb31b90654d3b229434,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,[],"{""people"": [{""fm_id"": ""283828"", ""fifa_id"": ""244948"", ""name"": ""Carlos Benavídez"", ""dob"": ""1998-03-30"", ""club_id"": ""2949141""}], ""reasons"": {""283828"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.6667, ""fm_id"": ""283828"", ""fifa_id"": ""244948"", ""name"": ""Carlos Benavídez"", ""dob"": ""1998-03-30"", ""club_id"": ""2949141""}]","[""Carlos Protesoni"", ""Carlos Nahuel Benavidez Protesoni""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/carlos-protesoni/profil/spieler/431190 sha256=d98568c83361f080db62a6b4ec2a92433ef82d09a6dd6eb31b90654d3b229434; queue https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1 sha256=06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,Atlético Madrid,13,945763,Daniel Martinez Moreno,2004-05-05,2949122,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/dani-martinez/profil/spieler/945763,cd4fb4bda33deb76e31267b408699ebc02fae4c21e16e0902f8fa4a3fde2e88f,https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1,336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f,[],"{""people"": [{""fm_id"": ""285015"", ""fifa_id"": ""0"", ""name"": ""Daniel Martínez"", ""dob"": ""2004-05-05"", ""club_id"": ""2949122""}], ""reasons"": {""285015"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.8235, ""fm_id"": ""285015"", ""fifa_id"": ""0"", ""name"": ""Daniel Martínez"", ""dob"": ""2004-05-05"", ""club_id"": ""2949122""}]","[""Dani Martinez"", ""Daniel Martinez Moreno""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/dani-martinez/profil/spieler/945763 sha256=cd4fb4bda33deb76e31267b408699ebc02fae4c21e16e0902f8fa4a3fde2e88f; queue https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1 sha256=336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,Real Betis Sevilla,150,341264,Francisco José García Torres,1999-08-14,2949133,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/fran-garcia/profil/spieler/341264,729ecb7ecc648e77f08151fb321dc499eed8dac9f4b617f8a99ca0151c20fea3,https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1,2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c,[],"{""people"": [{""fm_id"": ""281737"", ""fifa_id"": ""246606"", ""name"": ""Francisco García"", ""dob"": ""1999-08-14"", ""club_id"": ""2949133""}], ""reasons"": {""281737"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.75, ""fm_id"": ""281737"", ""fifa_id"": ""246606"", ""name"": ""Francisco García"", ""dob"": ""1999-08-14"", ""club_id"": ""2949133""}]","[""Fran García"", ""Francisco José García Torres""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/fran-garcia/profil/spieler/341264 sha256=729ecb7ecc648e77f08151fb321dc499eed8dac9f4b617f8a99ca0151c20fea3; queue https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1 sha256=2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,UD Levante,3368,1371830,Nacho Pérez Gómez,2008-08-29,2949128,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/nacho-perez/profil/spieler/1371830,9ba7a598637306d5250875c10141e7ca55efc08ea80dca15bef47ccd4a61b397,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,[],"{""people"": [{""fm_id"": ""281200"", ""fifa_id"": ""0"", ""name"": ""Nacho Pérez"", ""dob"": ""2008-09-01"", ""club_id"": ""2949128""}], ""reasons"": {""281200"": [""EXACT_NAME_DIFFERENT_DOB_SAME_CLUB""]}}",[],"[""Nacho Pérez"", ""Nacho Pérez Gómez""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/nacho-perez/profil/spieler/1371830 sha256=9ba7a598637306d5250875c10141e7ca55efc08ea80dca15bef47ccd4a61b397; queue https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1 sha256=53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,UD Levante,3368,1476132,Marc Santos Gavilán,2010-11-09,2949128,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/marc-santos/profil/spieler/1476132,9eefd59fa12a70ffd0c2df812fe8fdec20e500bb50dd1c4443eb2536138933f6,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,[],"{""people"": [], ""reasons"": {}}",[],"[""Marc Santos"", ""Marc Santos Gavilán""]",young academy edgecase; adult-first-team priority not established,Profile https://www.transfermarkt.de/marc-santos/profil/spieler/1476132 sha256=9eefd59fa12a70ffd0c2df812fe8fdec20e500bb50dd1c4443eb2536138933f6; queue https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1 sha256=53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,UD Levante,3368,341263,Adrián de la Fuente Barquilla,1999-02-26,2949128,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/adrian-dela/profil/spieler/341263,5f92c5d4f201739d35e3048b8252fdd53273d0de0cd6ee5b01ea137a38b323a7,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,[],"{""people"": [{""fm_id"": ""281182"", ""fifa_id"": ""245290"", ""name"": ""Adrián de la Fuente"", ""dob"": ""1999-02-26"", ""club_id"": ""2949128""}], ""reasons"": {""281182"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.7805, ""fm_id"": ""281182"", ""fifa_id"": ""245290"", ""name"": ""Adrián de la Fuente"", ""dob"": ""1999-02-26"", ""club_id"": ""2949128""}]","[""Adrián Dela"", ""Adrián de la Fuente Barquilla""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/adrian-dela/profil/spieler/341263 sha256=5f92c5d4f201739d35e3048b8252fdd53273d0de0cd6ee5b01ea137a38b323a7; queue https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1 sha256=53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
ESP1,FC Sevilla,368,1055220,Francisco Javier González Pérez,2005-06-24,2949138,REVIEW_REQUIRED,REVIEW_REQUIRED,https://www.transfermarkt.de/fran-gonzalez/profil/spieler/1055220,e244dd6c391d697c27db0e2a558125bc4aa7f82d6026fe2b632744860cc4552f,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,[],"{""people"": [{""fm_id"": ""281753"", ""fifa_id"": ""278394"", ""name"": ""Francisco González"", ""dob"": ""2005-06-24"", ""club_id"": ""2949138""}], ""reasons"": {""281753"": [""SAME_DOB_NATIVE_NAME_COMPONENTS_IN_VERIFIED_FULL_NAME""]}}","[{""score"": 0.7556, ""fm_id"": ""281753"", ""fifa_id"": ""278394"", ""name"": ""Francisco González"", ""dob"": ""2005-06-24"", ""club_id"": ""2949138""}]","[""Fran González"", ""Francisco Javier González Pérez""]",existing/fuzzy candidate retained for Sol review,Profile https://www.transfermarkt.de/fran-gonzalez/profil/spieler/1055220 sha256=e244dd6c391d697c27db0e2a558125bc4aa7f82d6026fe2b632744860cc4552f; queue https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1 sha256=3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd; DuplicateReviewIndex over data/generated/native08-integrated-20260912-01-reread/native_players.csv
