player_tm_id,player,full_name,dob,club_tm_id,club,shirt_number,joined,contract_until,position,foot,height,nationality_text,loan_owner_tm_id,loan_owner,owner_contract_until,profile_notes,source_status,source,source_sha256,retrieved_at,snapshot_date,imported_at
467616,Luke Le Roux,Luke Gareth Le Roux,2000-03-10,520,Cercle Brügge,18,2026-09-10,2028-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,84 m",Südafrika,,,,"Name im Heimatland: Luke Gareth Le Roux Geb./Alter: 10.03.2000 (26) Geburtsort: Stellenbosch, Western Cape Größe: 1,84 m Staatsbürgerschaft: Südafrika Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: CCC Aktueller Verein: Cercle Brügge Im Team seit: 10.09.2026 Vertrag bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/luke-le-roux/profil/spieler/467616,8d67a157eebd79eaefd4fe7f79d147b789cb57ee9ea2e59ad125defe6842991a,2026-09-12T20:08:18.709823+00:00,2026-09-12,2026-09-12T20:31:46.055511+00:00
468192,Daniel Bîrligea,George Daniel Bîrligea,2000-04-19,8970,Frosinone Calcio,11,2026-08-27,2027-06-30,Sturm - Mittelstürmer,rechts,"1,84 m",Rumänien,301,FCSB,2029-06-30,"Name im Heimatland: George Daniel Bîrligea Geb./Alter: 19.04.2000 (26) Geburtsort: Brăila Größe: 1,84 m Staatsbürgerschaft: Rumänien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Fortebraccio Fútbol ... Aktueller Verein: Frosinone Calcio Im Team seit: 27.08.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufpflicht mit Bedingungen Ausgeliehen von: FCSB Vertrag dort bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/daniel-birligea/profil/spieler/468192,c2e518f9d5bcfa11339fc2894eacee1cade53834b1fa8159b3036c761948cd9d,2026-09-12T20:31:46.892408+00:00,2026-09-12,2026-09-12T20:31:46.921179+00:00
469957,Kastriot Imeri,,2000-06-27,89,1.FC Union Berlin,30,2026-09-01,,Mittelfeld - Linkes Mittelfeld,rechts,"1,78 m",Schweiz,,,,"Geb./Alter: 27.06.2000 (26) Geburtsort: Genf Größe: 1,78 m Staatsbürgerschaft: Schweiz Position: Mittelfeld - Linkes Mittelfeld Fuß: rechts Spielerberater: Footuro AG Aktueller Verein: 1.FC Union Berlin Im Team seit: 01.09.2026 Vertrag bis: - Ausrüster: adidas",CONFIRMED,https://www.transfermarkt.de/kastriot-imeri/profil/spieler/469957,ea1dab29dfac23f0e4bad6c5058268ba44c22f483507190a5a66a073ee12cd91,2026-09-12T20:31:47.967142+00:00,2026-09-12,2026-09-12T20:31:47.993867+00:00
470038,Ransford Königsdörffer,Ransford Yeboah Königsdörffer,2001-09-13,39,1.FSV Mainz 05,11,2026-07-01,,Sturm - Mittelstürmer,rechts,"1,82 m",Ghana Deutschland,,,,"Name im Heimatland: Ransford Yeboah Königsdörffer Geb./Alter: 13.09.2001 (24) Geburtsort: Berlin Größe: 1,82 m Staatsbürgerschaft: Ghana Deutschland Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: ROOF Aktueller Verein: 1.FSV Mainz 05 Im Team seit: 01.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/ransford-konigsdorffer/profil/spieler/470038,4f5453c98afc3b600bbe07104211676b01e3493f014e687f56531215d8465d9c,2026-09-12T20:31:48.983923+00:00,2026-09-12,2026-09-12T20:31:49.012289+00:00
471936,Oliver Christensen,,1999-03-22,430,AC Florenz,53,2023-08-10,2028-06-30,Torwart,rechts,"1,90 m",Dänemark,,,,"Geb./Alter: 22.03.1999 (27) Geburtsort: Kerteminde Größe: 1,90 m Staatsbürgerschaft: Dänemark Position: Torwart Fuß: rechts Spielerberater: BTAM Aktueller Verein: AC Florenz Im Team seit: 10.08.2023 Vertrag bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/oliver-christensen/profil/spieler/471936,bcd15874d6872e8fd236de37585b8d24603818d674ddc1077f823147cc6110e7,2026-09-12T20:31:49.876285+00:00,2026-09-12,2026-09-12T20:31:49.903290+00:00
483007,Belmin Dizdarevic,Belmin Dizdarević,2001-08-09,3057,Standard Lüttich,35,2026-01-30,2027-06-30,Torwart,rechts,"1,89 m",Bosnien-Herzegowina,,,,"Name im Heimatland: Belmin Dizdarević Geb./Alter: 09.08.2001 (25) Geburtsort: Zenica Größe: 1,89 m Staatsbürgerschaft: Bosnien-Herzegowina Position: Torwart Fuß: rechts Spielerberater: Familienangehörige Aktueller Verein: Standard Lüttich Im Team seit: 30.01.2026 Vertrag bis: 30.06.2027 Vertragsoption: vereinsseitig 1 Jahr Letzte Verlängerung: 26.06.2026 Ausrüster: Reusch Social Media:",CONFIRMED,https://www.transfermarkt.de/belmin-dizdarevic/profil/spieler/483007,3eb7833b8df855797cc1a0acfa42c1ed528235c2b1fcf3b46408e0a263d2d299,2026-09-12T20:31:51.073196+00:00,2026-09-12,2026-09-12T20:31:51.109246+00:00
485583,Ki-Jana Hoever,Ki-Jana Delano Hoever,2002-01-18,197,AC Sparta Prag,25,2026-08-25,,Abwehr - Rechter Verteidiger,rechts,"1,83 m",Niederlande Suriname,,,,"Name im Heimatland: Ki-Jana Delano Hoever Geb./Alter: 18.01.2002 (24) Geburtsort: Amsterdam Größe: 1,83 m Staatsbürgerschaft: Niederlande Suriname Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: THE·TEAM Aktueller Verein: AC Sparta Prag Im Team seit: 25.08.2026 Vertrag bis: - Ausrüster: adidas Social Media:",CONFIRMED,https://www.transfermarkt.de/ki-jana-hoever/profil/spieler/485583,9c3bd4678a37695ca2160875ae4107d651e38e6c4c34482f9903f34e0ba65c1b,2026-09-12T20:31:51.851899+00:00,2026-09-12,2026-09-12T20:31:51.879445+00:00
487836,Simone Panada,,2002-06-02,607,Venezia FC,55,2026-01-22,2030-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,75 m",Italien,,,,"Geb./Alter: 02.06.2002 (24) Geburtsort: Brescia Größe: 1,75 m Staatsbürgerschaft: Italien Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: TMP SOCCER srl Aktueller Verein: Venezia FC Im Team seit: 22.01.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/simone-panada/profil/spieler/487836,76e1f57821f1315c757f63a0fdaf7560238462e9254abccf4b50e4074cacb943,2026-09-12T20:31:52.960234+00:00,2026-09-12,2026-09-12T20:31:52.989266+00:00
492313,Rodrigo Guth,,2000-11-10,385,Fortuna Sittard,3,2026-08-19,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,92 m",Brasilien Deutschland,3938,CA Talleres,,"Geb./Alter: 10.11.2000 (25) Geburtsort: Curitiba Größe: 1,92 m Staatsbürgerschaft: Brasilien Deutschland Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: Elenko Sports Ltda. Aktueller Verein: Fortuna Sittard Im Team seit: 19.08.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: CA Talleres Vertrag dort bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/rodrigo-guth/profil/spieler/492313,71fd8124bf526fe0fb0a4f27cc1a49b4b823e603fd216c11d5eccc2e745af1cc,2026-09-12T20:31:53.875963+00:00,2026-09-12,2026-09-12T20:31:53.903512+00:00
492730,Takuya Ogiwara,荻原 拓也,1999-11-23,2727,Oud-Heverlee Leuven,26,2026-07-16,2027-06-30,Abwehr - Linker Verteidiger,links,"1,75 m",Japan,828,Urawa Red Diamonds,,"Name im Heimatland: 荻原 拓也 Geb./Alter: 23.11.1999 (26) Geburtsort: Kawagoe, Saitama Größe: 1,75 m Staatsbürgerschaft: Japan Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Mundo Rico Aktueller Verein: Oud-Heverlee Leuven Im Team seit: 16.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Urawa Red Diamonds Vertrag dort bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/takuya-ogiwara/profil/spieler/492730,c3640a76eef8115755c09385a3a331607322cff3c2189fe4b9cef056aa800265,2026-09-12T20:31:54.856616+00:00,2026-09-12,2026-09-12T20:31:54.886467+00:00
493763,David Simek,David Šimek,1998-02-15,24325,SK Artis Brünn,28,2026-07-01,,Abwehr - Innenverteidiger,rechts,"1,93 m",Tschechien,,,,"Name im Heimatland: David Šimek Geb./Alter: 15.02.1998 (28) Größe: 1,93 m Staatsbürgerschaft: Tschechien Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: CHOVANECSPORT Aktueller Verein: SK Artis Brünn Im Team seit: 01.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/david-simek/profil/spieler/493763,65fe0b35ce899f71695ddb9a36104a6b6a4f94d64e9162c15b8fe81feaff8830,2026-09-12T20:31:55.990751+00:00,2026-09-12,2026-09-12T20:31:56.016043+00:00
495752,Taichi Hara,原 大智,1999-05-05,35,FC St. Pauli,18,2026-01-31,,Sturm - Mittelstürmer,rechts,"1,91 m",Japan,,,,"Name im Heimatland: 原 大智 Geb./Alter: 05.05.1999 (27) Geburtsort: Hino, Tokyo Größe: 1,91 m Staatsbürgerschaft: Japan Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: HEROE Aktueller Verein: FC St. Pauli Im Team seit: 31.01.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/taichi-hara/profil/spieler/495752,2f47a734bf0869c280755d959d0c40ad792fb8de5cb892ca5e2e29cea8b932cf,2026-09-12T20:31:56.780181+00:00,2026-09-12,2026-09-12T20:31:56.810376+00:00
500054,David Jurásek,,2000-08-07,62,SK Slavia Prag,39,2026-01-16,2029-06-30,Abwehr - Linker Verteidiger,links,"1,83 m",Tschechien,,,,"Geb./Alter: 07.08.2000 (26) Geburtsort: Dolní Němčí Größe: 1,83 m Staatsbürgerschaft: Tschechien Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Football Mechanic Aktueller Verein: SK Slavia Prag Im Team seit: 16.01.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/david-jurasek/profil/spieler/500054,abc054d845ddcbd2d2735c773da363c61359c7dce6e9f0d8d22855a4551d6a33,2026-09-12T20:31:58.488948+00:00,2026-09-12,2026-09-12T20:31:58.519059+00:00
500689,Evann Guessand,Evann Ludovic Vidjannagni Guessand,2001-07-01,873,Crystal Palace,29,2026-01-30,2027-06-30,Sturm - Rechtsaußen,rechts,"1,88 m",Elfenbeinküste Frankreich,405,Aston Villa,2030-06-30,"Name im Heimatland: Evann Ludovic Vidjannagni Guessand Geb./Alter: 01.07.2001 (25) Geburtsort: Ajaccio Größe: 1,88 m Staatsbürgerschaft: Elfenbeinküste Frankreich Position: Sturm - Rechtsaußen Fuß: rechts Spielerberater: One Team Management Aktueller Verein: Crystal Palace Im Team seit: 30.01.2026 Vertrag bis: 30.06.2027 Letzte Verlängerung: 12.08.2026 Ausgeliehen von: Aston Villa Vertrag dort bis: 30.06.2030 Social Media:",CONFIRMED,https://www.transfermarkt.de/evann-guessand/profil/spieler/500689,ad1f507f239792024bc59dd555551a3f3a011f1987845ac36edb98c068dd9dc6,2026-09-12T20:31:58.822079+00:00,2026-09-12,2026-09-12T20:31:58.852531+00:00
502682,Giorgi Guliashvili,გიორგი გულიაშვილი,2001-09-05,630,Racing Santander,7,2026-01-09,2029-06-30,Sturm - Linksaußen,rechts,"1,75 m",Georgien,,,,"Name im Heimatland: გიორგი გულიაშვილი Geb./Alter: 05.09.2001 (25) Geburtsort: Tiflis Größe: 1,75 m Staatsbürgerschaft: Georgien Position: Sturm - Linksaußen Fuß: rechts Spielerberater: Bene-Sport Aktueller Verein: Racing Santander Im Team seit: 09.01.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/giorgi-guliashvili/profil/spieler/502682,f387c3f4010f47b2252191990ab089fde6255bd6628e1bb8b42c0bed0c5575b8,2026-09-12T20:31:59.819226+00:00,2026-09-12,2026-09-12T20:31:59.845223+00:00
512129,André Ceitil,André Filipe Castanheira Ceitil,1995-03-11,7788,Académico Viseu FC,6,2026-01-26,2027-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,84 m",Portugal,,,,"Name im Heimatland: André Filipe Castanheira Ceitil Geb./Alter: 11.03.1995 (31) Geburtsort: Costa da Caparica Größe: 1,84 m Staatsbürgerschaft: Portugal Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: IDOLOÁSIS Aktueller Verein: Académico Viseu FC Im Team seit: 26.01.2026 Vertrag bis: 30.06.2027 Social Media:",CONFIRMED,https://www.transfermarkt.de/andre-ceitil/profil/spieler/512129,d443a731e28eda04dfa7947b4251e14b5496c066fc8dcb6b34cfce17476f4b87,2026-09-12T20:32:00.880183+00:00,2026-09-12,2026-09-12T20:32:00.917197+00:00
515624,Henri Koudossou,,1999-09-03,10,Arminia Bielefeld,7,2026-07-01,,Abwehr - Rechter Verteidiger,rechts,"1,80 m",Deutschland Togo,,,,"Geb./Alter: 03.09.1999 (27) Geburtsort: München Größe: 1,80 m Staatsbürgerschaft: Deutschland Togo Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Match2gether Aktueller Verein: Arminia Bielefeld Im Team seit: 01.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/henri-koudossou/profil/spieler/515624,961798a2aacf8ef3e338b66a39753eaf489e2b3ba4ea80fad1ad97c945f2ed72,2026-09-12T20:32:01.806570+00:00,2026-09-12,2026-09-12T20:32:01.836513+00:00
519879,Guilherme Romão,Guilherme Kennedy Romão,1997-10-07,2423,CD Santa Clara,5,2026-01-31,2027-06-30,Abwehr - Linker Verteidiger,links,"1,76 m",Brasilien,15172,AC Goianiense,2028-12-31,"Name im Heimatland: Guilherme Kennedy Romão Geb./Alter: 07.10.1997 (28) Geburtsort: Marília Größe: 1,76 m Staatsbürgerschaft: Brasilien Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Marcio Bittencourt ... Aktueller Verein: CD Santa Clara Im Team seit: 31.01.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: AC Goianiense Vertrag dort bis: 31.12.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/guilherme-romao/profil/spieler/519879,adccc1732c616189e388c54e78e954a9e5983afa5836fc4b8d23b57c5fcd8e9e,2026-09-12T20:32:02.834695+00:00,2026-09-12,2026-09-12T20:32:02.906256+00:00
520908,Ekin Celebi,Ekin Çelebi,2000-06-06,56,Rot-Weiss Essen,26,2023-07-01,2027-06-30,Abwehr - Linker Verteidiger,links,"1,83 m",Deutschland Türkei,,,,"Name im Heimatland: Ekin Çelebi Geb./Alter: 06.06.2000 (26) Geburtsort: Nürnberg Größe: 1,83 m Staatsbürgerschaft: Deutschland Türkei Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Soccer and more Aktueller Verein: Rot-Weiss Essen Im Team seit: 01.07.2023 Vertrag bis: 30.06.2027 Letzte Verlängerung: 18.07.2025",CONFIRMED,https://www.transfermarkt.de/ekin-celebi/profil/spieler/520908,85802c27baa2244160f804c254f4dff73a8f18f7ba5f3dd3b81b7114dbfa799d,2026-09-12T20:32:04.155516+00:00,2026-09-12,2026-09-12T20:32:04.188190+00:00
521474,Brooklyn Ezeh,Brooklyn Kevin Ezeh,2001-06-23,129,SG Dynamo Dresden,14,2026-07-01,,Abwehr - Linker Verteidiger,links,"1,88 m",Deutschland Nigeria,,,,"Name im Heimatland: Brooklyn Kevin Ezeh Geb./Alter: 23.06.2001 (25) Geburtsort: Hamburg Größe: 1,88 m Staatsbürgerschaft: Deutschland Nigeria Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Familienangehörige Aktueller Verein: SG Dynamo Dresden Im Team seit: 01.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/brooklyn-ezeh/profil/spieler/521474,7835aee20b97989bb1170d01c12ab22e9a9786079d45f618242fe2c6f843e4b2,2026-09-12T20:32:04.891591+00:00,2026-09-12,2026-09-12T20:32:04.941239+00:00
527278,Lars Kehl,,2002-04-08,105,SV Darmstadt 98,22,2026-07-01,,Mittelfeld - Offensives Mittelfeld,rechts,"1,72 m",Deutschland,,,,"Geb./Alter: 08.04.2002 (24) Geburtsort: Hofstetten Größe: 1,72 m Staatsbürgerschaft: Deutschland Position: Mittelfeld - Offensives Mittelfeld Fuß: rechts Spielerberater: fair-sport GmbH Aktueller Verein: SV Darmstadt 98 Im Team seit: 01.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/lars-kehl/profil/spieler/527278,95cb081a7f97ada45a3c66e9cd91b0e057b4e06f0d43b8258c3b257b8c4316e9,2026-09-12T20:32:05.834882+00:00,2026-09-12,2026-09-12T20:32:05.871958+00:00
529198,Fynn Otto,,2002-03-08,4,1.FC Nürnberg,20,2026-07-01,,Abwehr - Innenverteidiger,beidfüßig,"1,92 m",Deutschland,,,,"Geb./Alter: 08.03.2002 (24) Geburtsort: Gießen Größe: 1,92 m Staatsbürgerschaft: Deutschland Position: Abwehr - Innenverteidiger Fuß: beidfüßig Spielerberater: Haspel ... Aktueller Verein: 1.FC Nürnberg Im Team seit: 01.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/fynn-otto/profil/spieler/529198,f6e5bb5034c58c24ac40861d8ff9b37042b8fcb2df6b467c3b00df0d84bde1b2,2026-09-12T20:32:07.171908+00:00,2026-09-12,2026-09-12T20:32:07.207773+00:00
530298,Christian Conteh,Christian Joe Conteh,1999-08-27,2036,1.FC Heidenheim 1846,10,2026-01-12,2029-06-30,Sturm - Rechtsaußen,rechts,"1,82 m",Deutschland,,,,"Name im Heimatland: Christian Joe Conteh Geb./Alter: 27.08.1999 (27) Geburtsort: Hamburg Größe: 1,82 m Staatsbürgerschaft: Deutschland Position: Sturm - Rechtsaußen Fuß: rechts Spielerberater: EMG Mundial Aktueller Verein: 1.FC Heidenheim 1846 Im Team seit: 12.01.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/christian-conteh/profil/spieler/530298,c3e912eb55a9c6433a34b43ba398f8abfc92dd9b533d8f5d67569945581b04e3,2026-09-12T20:32:07.999107+00:00,2026-09-12,2026-09-12T20:32:08.034203+00:00
530813,Anis Mehmeti,,2001-01-09,677,Ipswich Town,33,2026-01-23,2029-06-30,Mittelfeld - Offensives Mittelfeld,rechts,"1,80 m",Albanien England,,,,"Geb./Alter: 09.01.2001 (25) Geburtsort: London Größe: 1,80 m Staatsbürgerschaft: Albanien England Position: Mittelfeld - Offensives Mittelfeld Fuß: rechts Spielerberater: Besten Sports Aktueller Verein: Ipswich Town Im Team seit: 23.01.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/anis-mehmeti/profil/spieler/530813,ecec5a45e7ac1fc20eeb98fffaef2931ec576ddf60cbd81ceb27b8c36562c7f1,2026-09-12T20:32:08.959613+00:00,2026-09-12,2026-09-12T20:32:08.988164+00:00
537367,Alfonso Pastor,Alfonso Pastor Vacas,2000-10-04,1301,CS Marítimo,1,2026-02-02,2027-06-30,Torwart,rechts,"1,92 m",Spanien,,,,"Name im Heimatland: Alfonso Pastor Vacas Geb./Alter: 04.10.2000 (25) Geburtsort: Bujalance Größe: 1,92 m Staatsbürgerschaft: Spanien Position: Torwart Fuß: rechts Spielerberater: Niagara Sur Aktueller Verein: CS Marítimo Im Team seit: 02.02.2026 Vertrag bis: 30.06.2027 Social Media:",CONFIRMED,https://www.transfermarkt.de/alfonso-pastor/profil/spieler/537367,4fc04df72d73e6b44d178906dbf1341fb55a8a08957bf420659438b5e7e230de,2026-09-12T20:32:09.820653+00:00,2026-09-12,2026-09-12T20:32:09.866652+00:00
537860,Mykhaylo Mudryk,Мудрик Михайло Петрович,2001-01-05,148,Tottenham Hotspur,27,2026-09-01,2027-06-30,Sturm - Linksaußen,rechts,"1,75 m",Ukraine,631,FC Chelsea,2031-06-30,"Name im Heimatland: Мудрик Михайло Петрович Geb./Alter: 05.01.2001 (25) Geburtsort: Krasnograd, Kharkiv Oblast Größe: 1,75 m Staatsbürgerschaft: Ukraine Position: Sturm - Linksaußen Fuß: rechts Spielerberater: ProStar Aktueller Verein: Tottenham Hotspur Im Team seit: 01.09.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption Ausgeliehen von: FC Chelsea Vertrag dort bis: 30.06.2031 Ausrüster: Nike Social Media:",CONFIRMED,https://www.transfermarkt.de/mykhaylo-mudryk/profil/spieler/537860,0b2b72c6b009136d2ed50d6cbf01e436297919590047c6bb538c772b68ebbf07,2026-09-12T20:32:10.868498+00:00,2026-09-12,2026-09-12T20:32:10.909137+00:00
541134,Souffian El Karouani,سفيان القرواني,2000-10-19,294,Benfica Lissabon,34,2026-09-01,2027-06-30,Abwehr - Linker Verteidiger,links,"1,78 m",Marokko Niederlande,26069,Al-Qadsiah FC,2029-06-30,"Name im Heimatland: سفيان القرواني Geb./Alter: 19.10.2000 (25) Geburtsort: Den Bosch Größe: 1,78 m Staatsbürgerschaft: Marokko Niederlande Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Familienangehörige Aktueller Verein: Benfica Lissabon Im Team seit: 01.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Al-Qadsiah FC Vertrag dort bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/souffian-el-karouani/profil/spieler/541134,1e32b3966150a2c928ee137c41a1e4cb1b0a23c3a15f5982b0f41849c463364b,2026-09-12T20:32:12.419584+00:00,2026-09-12,2026-09-12T20:32:12.457057+00:00
548619,Arthur Cremer,,2000-08-18,172,Royal Charleroi SC,16,2026-07-12,,Torwart,links,"1,90 m",Belgien,,,,"Geb./Alter: 18.08.2000 (26) Geburtsort: Verviers Größe: 1,90 m Staatsbürgerschaft: Belgien Position: Torwart Fuß: links Aktueller Verein: Royal Charleroi SC Im Team seit: 12.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/arthur-cremer/profil/spieler/548619,a85abe597cca4c9d6a2f5a6b5cd41900a79b5db095c1f82c3d02c51d8a9dd97c,2026-09-12T20:32:12.882543+00:00,2026-09-12,2026-09-12T20:32:12.915035+00:00
550957,Hyeok-kyu Kwon,권혁규,2001-03-13,48,Karlsruher SC,5,2026-02-02,,Mittelfeld - Defensives Mittelfeld,rechts,"1,92 m",Südkorea,,,,"Name im Heimatland: 권혁규 Geb./Alter: 13.03.2001 (25) Geburtsort: Busan Größe: 1,92 m Staatsbürgerschaft: Südkorea Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: Apertura Sports GmbH Aktueller Verein: Karlsruher SC Im Team seit: 02.02.2026 Vertrag bis: - Ausrüster: Nike Social Media:",CONFIRMED,https://www.transfermarkt.de/hyeok-kyu-kwon/profil/spieler/550957,fa71e8badc9e384833678d6ff1ed10418184401133b075514d78af12fbcb8ea9,2026-09-12T20:32:13.899266+00:00,2026-09-12,2026-09-12T20:32:13.940216+00:00
551085,Luca Oyen,,2003-03-14,306,SC Heerenveen,11,2026-01-05,2029-06-30,Sturm - Linksaußen,rechts,"1,75 m",Belgien,,,,"Geb./Alter: 14.03.2003 (23) Geburtsort: Nottingham Größe: 1,75 m Staatsbürgerschaft: Belgien Position: Sturm - Linksaußen Fuß: rechts Spielerberater: M.P. Sports Aktueller Verein: SC Heerenveen Im Team seit: 05.01.2026 Vertrag bis: 30.06.2029 Vertragsoption: vereinsseitig 1 Jahr Ausrüster: Nike Social Media:",CONFIRMED,https://www.transfermarkt.de/luca-oyen/profil/spieler/551085,3521f091b40d200b1c310bf96dc7dafe2007f0117f0b4c486e3e3cf46703a34f,2026-09-12T20:32:20.346028+00:00,2026-09-12,2026-09-12T20:32:20.381601+00:00
555076,Romain Faivre,,1998-07-14,290,AJ Auxerre,28,2026-01-15,2027-06-30,Mittelfeld - Offensives Mittelfeld,links,"1,80 m",Frankreich Algerien,989,AFC Bournemouth,2028-06-30,"Geb./Alter: 14.07.1998 (28) Geburtsort: Asnières-sur-Seine Größe: 1,80 m Staatsbürgerschaft: Frankreich Algerien Position: Mittelfeld - Offensives Mittelfeld Fuß: links Spielerberater: Goalactic Aktueller Verein: AJ Auxerre Im Team seit: 15.01.2026 Vertrag bis: 30.06.2027 Letzte Verlängerung: 03.07.2026 Ausgeliehen von: AFC Bournemouth Vertrag dort bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/romain-faivre/profil/spieler/555076,844188d712c46737a12be0e807bedbb5790276f024b638e43bec6b5e1590f064,2026-09-12T20:32:20.918848+00:00,2026-09-12,2026-09-12T20:32:20.962972+00:00
558473,Daniel Vasulin,Daniel Vašulín,1998-06-11,5225,FC Zbrojovka Brünn,15,2026-07-01,,Sturm - Mittelstürmer,rechts,"1,95 m",Tschechien,,,,"Name im Heimatland: Daniel Vašulín Geb./Alter: 11.06.1998 (28) Geburtsort: Hlinsko Größe: 1,95 m Staatsbürgerschaft: Tschechien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: SPORT INVEST Aktueller Verein: FC Zbrojovka Brünn Im Team seit: 01.07.2026 Vertrag bis: - Ausrüster: Puma",CONFIRMED,https://www.transfermarkt.de/daniel-vasulin/profil/spieler/558473,f11f4b23e0c015ac4394ba7d659bb1c6c457782938a50625935fbed1fc6f7ced,2026-09-12T20:32:21.810332+00:00,2026-09-12,2026-09-12T20:32:21.842399+00:00
564621,Santeri Väänänen,Santeri Leevi Oliver Väänänen,2002-01-01,48,Karlsruher SC,6,2026-07-22,,Mittelfeld - Defensives Mittelfeld,rechts,"1,77 m",Finnland,,,,"Name im Heimatland: Santeri Leevi Oliver Väänänen Geb./Alter: 01.01.2002 (24) Geburtsort: Helsinki Größe: 1,77 m Staatsbürgerschaft: Finnland Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: NordEleven Aktueller Verein: Karlsruher SC Im Team seit: 22.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/santeri-vaananen/profil/spieler/564621,02f3d91120dfd860a19ead4f3baa9207cfa3b28ea19ca26b2fa55fbc8d14b671,2026-09-12T20:32:22.785922+00:00,2026-09-12,2026-09-12T20:32:22.825602+00:00
565401,Amine Et-Taïbi,أمين الطيبي,2003-02-05,403,Willem II Tilburg,15,2026-01-21,2028-06-30,Abwehr - Rechter Verteidiger,rechts,,Marokko Belgien,,,,Name im Heimatland: أمين الطيبي Geb./Alter: 05.02.2003 (23) Staatsbürgerschaft: Marokko Belgien Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Forza Sports Group Aktueller Verein: Willem II Tilburg Im Team seit: 21.01.2026 Vertrag bis: 30.06.2028 Vertragsoption: vereinsseitig 1 Jahr Social Media:,CONFIRMED,https://www.transfermarkt.de/amine-et-taibi/profil/spieler/565401,7d684a590b64cfff202c962e122520a4581881eecc652b51526e840310805e15,2026-09-12T20:32:23.808900+00:00,2026-09-12,2026-09-12T20:32:23.842284+00:00
