player_tm_id,creation_fm_id,creation_name,dob,creation_nationality1,creation_nationality2,creation_club_id,profile_full_name,profile_club_tm_id,loan_owner_tm_id,owner_contract_until,loan_end,candidate_fm_id,candidate_fifa_id,candidate_name,candidate_common_name,candidate_nationality,candidate_club_id,name_similarity,surname_similarity,decision,reason,source,source_sha256,snapshot_date
1303365,1000024885,Arda Özyar,2007-04-16,48,0,3145754,,120,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/arda-ozyar/profil/spieler/1303365,b146ccbdd801b2367e1f34b7b97e7c09debe93dc0e96aa2c57aa83dc768523ad,2026-09-12
1304052,1000024886,Ömer Çobanoğlu,2007-07-04,48,0,3145839,,2293,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/omer-cobanoglu/profil/spieler/1304052,caea011e382abe888648e08f7c94c486cff9e762d76790887560e40d47729c07,2026-09-12
1315482,1000024887,Muhammed Emin Bektaş,2006-07-01,48,0,3145843,,10484,,,,202958,0,Emin Bektaş,,48,3159909,0.7143,1.0000,HOLD_NATIVE08_IDENTITY_CANDIDATE,Same DOB and nationality with plausible surname/full-name alias; creation prohibited pending identity adjudication,https://www.transfermarkt.de/kasimpasa/kader/verein/10484/saison_id/2026/plus/1,c67384cb86e5ab0489a71469deab8847f74c6c6c97729fe8853bfdf343f41060,2026-09-12
1318352,1000024888,Malcolm Lohunanu-Mbasi,2008-05-11,7,0,458787,Malcolm Bendele Lohunanu-Mbasi,354,,,,235965,0,Malcolm Lohunanu-Mbasi,Malcolm,7,458787,0.5185,0.3333,HOLD_NATIVE08_IDENTITY_CANDIDATE,Same DOB and nationality with plausible surname/full-name alias; creation prohibited pending identity adjudication,https://www.transfermarkt.de/malcolm-lohunanu-mbasi/profil/spieler/1318352,7fa78f1dbc32d0d993fd650d90615a86dcc0e0c822ed09f35739f840b995e4e2,2026-09-12
1372149,1000024889,Gibril Sosseh,2007-01-01,116,0,786461,,5544,62,2030-12-31,2027-06-30,,,,,,,0.0000,0.0000,HOLD_CURRENT_LOAN_SEMANTICS,Profile identifies an owner; permanent creation at borrower would lose loan ownership and owner contract,https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149,974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03,2026-09-12
1374186,1000024890,Ömer Ahmet Ceyhan,2007-08-22,48,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/omer-ahmet-ceyhan/profil/spieler/1374186,089c7d0f4a30b82c32ee445e756fc76f16aed2d6e7e081780227c0bd821773bc,2026-09-12
1381202,1000024891,Victor Samuel,2006-06-29,133,0,790538,Victor Elem Samuel,1496,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/victor-samuel/profil/spieler/1381202,06106210ad87e68c9232bbc6514c7249217e6eac184b138c29cdf34d0fca0b96,2026-09-12
1392804,1000024892,Ndjicoura Bomba,2008-03-12,126,0,1376261,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/ndjicoura-bomba/profil/spieler/1392804,7986f30815efe1b103aaa5b7338f4d761e3582e312885e5ec8d594101273f36d,2026-09-12
1401779,1000024893,Jules Ahoka,2006-05-08,110,0,917524,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/jules-ahoka/profil/spieler/1401779,b2b6cd17dc04cc0b0da7649afebd8c2a337412efdeaa550bcdeacf18320e1c01,2026-09-12
1414664,1000024894,Diabel Ndoye,2007-08-27,136,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/diabel-ndoye/profil/spieler/1414664,736e4b736b3d2cb950c1c93325af252ae2e5a87982a6a37c501d20705ca54a71,2026-09-12
1414677,1000024895,Abdou Khadre Sy,2007-12-15,136,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/abdou-khadre-sy/profil/spieler/1414677,8e510bf181a7b035718b983c150eefabd4dd92eec78d33cbea831673253cc2ec,2026-09-12
1423296,1000024896,Talha Polat,2006-11-17,48,0,3145754,,120,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/talha-polat/profil/spieler/1423296,099622816efa8a1a304005854b4b03a01fba39f1992a258d577af181dc38c379,2026-09-12
1438140,1000024897,Hulusi Destici,2008-08-06,48,0,3145754,,120,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/hulusi-destici/profil/spieler/1438140,5456f3e338421732f3b20a615d23e06847caa5d58c87e0642ac5c335db780393,2026-09-12
1464920,1000024898,Gabriel Índio,2008-07-26,54,0,2490372,,294,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/gabriel-indio/profil/spieler/1464920,46d2e17101af7fe0ba7a6180bf11d112c6e881024ac3e43ffa47db2086e66e83,2026-09-12
1467124,1000024899,Abdoulaye Koné,2006-02-01,108,0,458763,,968,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/abdoulaye-kone/profil/spieler/1467124,eaf5d4dd6fc78df4dc3501f18a02a10b5c733770f1b91365129c1fbd08de0919,2026-09-12
1473866,1000024900,Ibrahima Cissé,2007-09-24,136,0,458753,,157,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/ibrahima-cisse/profil/spieler/1473866,962f8763e7843d37a826b84277a931df3b074eedeb4dc3750fb4d3cb7d1fe5a5,2026-09-12
1487376,1000024901,Yiğit Baran Karaoğlan,2006-02-16,48,0,3145765,,39722,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/yigit-baran-karaoglan/profil/spieler/1487376,1f5e4dba7655052890c4f030704ce18cca1020fc8b8291385afb93965f7774db,2026-09-12
1489506,1000024902,Ousmane Diabate,2007-09-24,118,0,3145836,,820,9253,,2027-06-30,,,,,,,0.0000,0.0000,HOLD_CURRENT_LOAN_SEMANTICS,Profile identifies an owner; permanent creation at borrower would lose loan ownership and owner contract,https://www.transfermarkt.de/ousmane-diabate/profil/spieler/1489506,cd0970c424a3bfbb8151bd549771a807132e190fe31d17b391531bd1013dee4c,2026-09-12
1490222,1000024903,Joel Darko Ampem,2007-03-08,117,0,1376539,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/joel-darko-ampem/profil/spieler/1490222,b09acc457bf46fc8ad77cc31ea25456df385997c19b446d02e1f8eefd4edd717,2026-09-12
1492856,1000024904,Junior Diouf,2007-08-16,136,0,458788,Raymond Junior Devis Diouf,28643,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/junior-diouf/profil/spieler/1492856,ee8768f4049a7eab2621a80f0b7e50dd4ee882eeae447cbd3f43d0458f1ab5d7,2026-09-12
1497653,1000024905,Bara Sapoko Ndiaye,2007-12-31,136,0,1376264,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/bara-sapoko-ndiaye/profil/spieler/1497653,da274f0260b14acd87b628bb31abfa57393c9076d4857eba63f110c9e0b75a4b,2026-09-12
1507561,1000024906,Mouhamadou Sall,2007-10-21,136,0,458782,Mouhamadou Yoro Sall,3508,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/mouhamadou-sall/profil/spieler/1507561,475f80c7ffb6b3c585765053fd43b35bbad380e1d60831782067a08b7f0740db,2026-09-12
1510005,1000024907,Modibo Fofana,2007-11-03,108,0,458785,,1096,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/modibo-fofana/profil/spieler/1510005,aa3bdef89be8a8b2cb3d01eb14438b3570827c96f1309b1e1d66b3e829413c06,2026-09-12
1523861,1000024908,Yacouba Koné,2007-06-21,108,0,1179683,,1095,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/yacouba-kone/profil/spieler/1523861,6998e422c4a7fc1c8c302e0b08f793f5827df38d00cd2c512121aa9c62242cba,2026-09-12
1534934,1000024909,Abdu Dafe,2008-06-10,38,0,2494469,Abdu Dafe,3268,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/abdu-dafe/profil/spieler/1534934,46c579b1eb19164fba01c8bd47c735adbdd421817e19ed2bb311f55e8cc9ae36,2026-09-12
1555142,1000024910,Luis Narh,2007-12-25,117,0,458785,,1096,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/luis-narh/profil/spieler/1555142,9450cae04eacdbfe9b1b044bd585bbbee9f28605c86ad15f153d17d816675cbc,2026-09-12
1577095,1000024911,Arouna Soro,2007-07-12,108,0,3145783,Arouna Kigbafory Soro,11282,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/arouna-soro/profil/spieler/1577095,c4577c90883e60ab1e2f88342c5fd9d8f4e9201c71170b6c5bd8f5d63562c43b,2026-09-12
1580906,1000024912,Pedro Jesus,2007-12-25,54,0,2490377,Pedro Lucas Rodrigues Mendes de Jesus,979,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/pedro-jesus/profil/spieler/1580906,fa0400cd644a019043b7b78791005adc93820f6f4879f80729c07695a38426e1,2026-09-12
1581187,1000024913,Kadir Gümüş,2003-11-15,48,0,3145773,,2832,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/kadir-gumus/profil/spieler/1581187,f6136a6f94437f6cae55b6725583d73ff56fd523e6323b2fb503f1b74a9816e5,2026-09-12
1582293,1000024914,Costinha,2008-08-04,38,0,2494470,,22265,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/costinha/profil/spieler/1582293,dab8f99b88704a1e944853bd92c294b76a8ccd5ce0fe61453f13845550f50e51,2026-09-12
